Exercise,Ent_P,Ent_R,Ent_F1,Attr_P,Attr_R,Attr_F1,Rel_P,Rel_R,Rel_F1,Ent_AllCorrect,Attr_AllCorrect,Rel_AllCorrect,Full_AllCorrect
Ex 473,1.0000,1.0000,1.0000,0.9565,1.0000,0.9778,0.6667,1.0000,0.8000,1,0.7500,0,0
Ex 474,1.0000,1.0000,1.0000,0.8333,0.7143,0.7692,0.6000,1.0000,0.7500,1,0.5000,0,0
Ex 475,1.0000,1.0000,1.0000,0.8636,0.7917,0.8261,0.8000,1.0000,0.8889,1,0.2000,0,0
Ex 476,1.0000,0.4545,0.6250,1.0000,0.8571,0.9231,0.6667,0.2857,0.4000,0,0.6000,0,0
Ex 477,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1,1.0000,1,1
Ex 478,1.0000,1.0000,1.0000,0.9130,0.8750,0.8936,1.0000,0.8000,0.8889,1,0.4000,0,0
Ex 479,0.4286,1.0000,0.6000,0.6667,0.5882,0.6250,1.0000,0.6667,0.8000,0,0.0000,0,0
Ex 480,0.6000,1.0000,0.7500,1.0000,0.9412,0.9697,0.0000,0.0000,0.0000,0,0.6667,0,0
Ex 481,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1,1.0000,1,1
Ex 482,1.0000,1.0000,1.0000,0.9565,0.8462,0.8980,1.0000,1.0000,1.0000,1,0.2000,1,0
Ex 483,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1,1.0000,1,1
Ex 484,0.8333,1.0000,0.9091,0.8824,0.8333,0.8571,1.0000,0.8000,0.8889,0,0.0000,0,0
Ex 485,0.6667,0.6667,0.6667,0.7143,0.6250,0.6667,1.0000,0.3333,0.5000,0,0.2500,0,0
Ex 486,0.5000,0.6667,0.5714,0.8889,0.8889,0.8889,1.0000,0.3333,0.5000,0,0.5000,0,0
Ex 487,0.6667,1.0000,0.8000,0.7500,0.4615,0.5714,1.0000,1.0000,1.0000,0,0.0000,1,0
Ex 488,0.6000,0.7500,0.6667,0.9091,0.4762,0.6250,0.5000,0.3333,0.4000,0,0.0000,0,0
Ex 489,0.6000,0.7500,0.6667,0.8000,0.6154,0.6957,1.0000,0.6667,0.8000,0,0.3333,0,0
Ex 490,0.8333,0.7143,0.7692,0.8148,0.7586,0.7857,0.4000,0.2857,0.3333,0,0.0000,0,0
Ex 491,0.8333,1.0000,0.9091,0.7333,0.5789,0.6471,0.5000,1.0000,0.6667,0,0.0000,0,0
Ex 492,0.7500,1.0000,0.8571,0.8000,0.7273,0.7619,0.7500,1.0000,0.8571,0,0.0000,0,0
Ex 493,1.0000,1.0000,1.0000,0.9167,0.8800,0.8980,1.0000,1.0000,1.0000,1,0.4000,1,0
Ex 494,1.0000,0.8000,0.8889,0.9355,0.9667,0.9508,0.3333,0.2000,0.2500,0,0.7500,0,0
Ex 495,1.0000,1.0000,1.0000,0.9048,1.0000,0.9500,1.0000,1.0000,1.0000,1,0.5714,1,0
Ex 496,1.0000,0.7500,0.8571,0.8750,0.9655,0.9180,1.0000,0.7500,0.8571,0,0.0000,0,0
Ex 497,0.7500,1.0000,0.8571,0.7857,0.7333,0.7586,1.0000,1.0000,1.0000,0,0.3333,1,0
Ex 498,0.6250,1.0000,0.7692,0.7895,0.6818,0.7317,1.0000,1.0000,1.0000,0,0.2000,1,0
Ex 499,0.7143,1.0000,0.8333,1.0000,0.7143,0.8333,1.0000,0.5000,0.6667,0,0.2000,0,0
Ex 500,1.0000,1.0000,1.0000,1.0000,0.9231,0.9600,1.0000,1.0000,1.0000,1,0.6667,1,0
AVERAGE,0.874,0.8798,0.8641,0.8719,0.8215,0.8405,0.796,0.7027,0.7198,0.4,0.3783,0.368,0.044
