Exercise,Ent_P,Ent_R,Ent_F1,Attr_P,Attr_R,Attr_F1,Rel_P,Rel_R,Rel_F1,Ent_AllCorrect,Attr_AllCorrect,Rel_AllCorrect,Full_AllCorrect
Ex 474,0.5714,1.0000,0.7273,0.9091,0.7143,0.8000,0.0000,0.0000,0.0000,0,0.0000,0,0
Ex 475,1.0000,1.0000,1.0000,0.7826,0.7500,0.7660,0.8000,1.0000,0.8889,1,0.2000,0,0
Ex 476,1.0000,0.4545,0.6250,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0000,0,0
Ex 477,0.3333,1.0000,0.5000,0.8571,0.7500,0.8000,1.0000,1.0000,1.0000,0,0.5000,1,0
Ex 478,1.0000,0.8000,0.8889,0.8947,0.8500,0.8718,1.0000,0.8000,0.8889,0,0.2500,0,0
Ex 479,0.4286,1.0000,0.6000,0.6923,0.5294,0.6000,1.0000,0.6667,0.8000,0,0.0000,0,0
Ex 480,0.6000,1.0000,0.7500,0.8421,0.9412,0.8889,1.0000,1.0000,1.0000,0,0.3333,1,0
Ex 481,0.6667,0.6667,0.6667,0.0000,0.0000,0.0000,1.0000,0.2500,0.4000,0,0.0000,0,0
Ex 482,0.7143,1.0000,0.8333,0.8750,0.8077,0.8400,1.0000,0.7500,0.8571,0,0.2000,0,0
Ex 483,1.0000,0.8000,0.8889,0.8571,0.7500,0.8000,0.6667,0.5000,0.5714,0,0.0000,0,0
Ex 484,1.0000,1.0000,1.0000,0.8824,0.8333,0.8571,1.0000,1.0000,1.0000,1,0.0000,1,0
Ex 485,0.6000,0.5000,0.5455,0.4737,0.6429,0.5455,0.5000,0.1667,0.2500,0,0.0000,0,0
Ex 486,0.4000,0.6667,0.5000,1.0000,0.5556,0.7143,1.0000,0.3333,0.5000,0,0.0000,0,0
Ex 487,0.4000,1.0000,0.5714,0.6667,0.7692,0.7143,1.0000,1.0000,1.0000,0,0.0000,1,0
Ex 488,0.6000,0.7500,0.6667,0.9231,0.5714,0.7059,0.5000,0.3333,0.4000,0,0.3333,0,0
Ex 489,0.6000,0.7500,0.6667,0.6000,0.6923,0.6429,1.0000,0.6667,0.8000,0,0.0000,0,0
Ex 490,0.7500,0.8571,0.8000,0.9412,0.8889,0.9143,0.8333,0.7143,0.7692,0,0.5000,0,0
Ex 491,0.7143,1.0000,0.8333,0.7778,0.7368,0.7568,0.5000,1.0000,0.6667,0,0.2000,0,0
Ex 492,1.0000,1.0000,1.0000,0.7778,0.6364,0.7000,1.0000,0.6667,0.8000,1,0.0000,0,0
Ex 493,1.0000,1.0000,1.0000,0.7778,0.8400,0.8077,1.0000,1.0000,1.0000,1,0.0000,1,0
Ex 494,0.8000,0.8000,0.8000,0.9333,0.9333,0.9333,0.3333,0.2000,0.2500,0,0.5000,0,0
Ex 495,1.0000,1.0000,1.0000,0.0000,0.0000,0.0000,1.0000,1.0000,1.0000,1,0.0000,1,0
Ex 496,0.6000,0.7500,0.6667,0.8056,1.0000,0.8923,1.0000,0.7500,0.8571,0,0.0000,0,0
Ex 497,0.7500,1.0000,0.8571,0.9091,0.6667,0.7692,1.0000,1.0000,1.0000,0,0.0000,1,0
Ex 498,0.5556,1.0000,0.7143,0.8889,0.7273,0.8000,1.0000,0.6667,0.8000,0,0.2000,0,0
Ex 499,0.8333,1.0000,0.9091,0.8667,0.6190,0.7222,1.0000,1.0000,1.0000,0,0.0000,1,0
Ex 500,1.0000,1.0000,1.0000,1.0000,0.8077,0.8936,1.0000,1.0000,1.0000,1,0.1667,1,0
AVERAGE,0.745,0.859,0.7738,0.7626,0.7262,0.735,0.7906,0.6624,0.6969,0.1968,0.1551,0.3695,0.0
