Exercise,Ent_P,Ent_R,Ent_F1,Attr_P,Attr_R,Attr_F1,Rel_P,Rel_R,Rel_F1,Ent_AllCorrect,Attr_AllCorrect,Rel_AllCorrect,Full_AllCorrect
Ex 473,1.0000,1.0000,1.0000,0.7500,0.2727,0.4000,0.5000,1.0000,0.6667,1,0.0000,0,0
Ex 474,0.5000,1.0000,0.6667,0.8333,0.3571,0.5000,1.0000,0.6667,0.8000,0,0.0000,0,0
Ex 475,1.0000,0.6000,0.7500,0.0000,0.0000,0.0000,1.0000,0.5000,0.6667,0,0.0000,0,0
Ex 476,0.6667,0.5455,0.6000,0.0000,0.0000,0.0000,0.7500,0.4286,0.5455,0,0.0000,0,0
Ex 477,0.6667,1.0000,0.8000,0.0000,0.0000,0.0000,1.0000,1.0000,1.0000,0,0.0000,1,0
Ex 478,0.8000,0.8000,0.8000,0.8462,0.5500,0.6667,0.8000,0.8000,0.8000,0,0.2500,0,0
Ex 479,1.0000,1.0000,1.0000,0.0000,0.0000,0.0000,1.0000,0.6667,0.8000,1,0.0000,0,0
Ex 480,0.4286,1.0000,0.6000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0000,0,0
Ex 481,0.6000,0.5000,0.5455,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0000,0,0
Ex 482,0.7143,1.0000,0.8333,0.0000,0.0000,0.0000,1.0000,0.7500,0.8571,0,0.0000,0,0
Ex 483,1.0000,0.8000,0.8889,0.8000,0.2353,0.3636,0.6667,0.5000,0.5714,0,0.0000,0,0
Ex 484,1.0000,1.0000,1.0000,0.7778,0.3889,0.5185,0.8333,1.0000,0.9091,1,0.0000,0,0
Ex 485,0.5000,0.5000,0.5000,0.5556,0.3571,0.4348,1.0000,0.1667,0.2857,0,0.0000,0,0
Ex 486,0.7500,1.0000,0.8571,0.0000,0.0000,0.0000,1.0000,0.3333,0.5000,0,0.0000,0,0
Ex 487,0.5000,1.0000,0.6667,0.0000,0.0000,0.0000,1.0000,1.0000,1.0000,0,0.0000,1,0
Ex 488,0.6667,1.0000,0.8000,0.7500,0.1250,0.2143,1.0000,1.0000,1.0000,0,0.0000,1,0
Ex 489,0.7500,0.7500,0.7500,0.2000,0.0769,0.1111,1.0000,0.6667,0.8000,0,0.0000,0,0
Ex 490,1.0000,0.5714,0.7273,0.6250,0.1923,0.2941,0.0000,0.0000,0.0000,0,0.0000,0,0
Ex 491,0.5000,1.0000,0.6667,0.7500,0.3158,0.4444,0.5000,1.0000,0.6667,0,0.0000,0,0
Ex 492,0.7500,1.0000,0.8571,0.0000,0.0000,0.0000,0.7500,1.0000,0.8571,0,0.0000,0,0
Ex 493,1.0000,0.6000,0.7500,0.0000,0.0000,0.0000,1.0000,0.5000,0.6667,0,0.0000,0,0
Ex 494,1.0000,0.8000,0.8889,0.0000,0.0000,0.0000,0.4000,0.4000,0.4000,0,0.0000,0,0
Ex 495,0.8750,1.0000,0.9333,0.8333,0.2632,0.4000,0.8571,1.0000,0.9231,0,0.0000,0,0
Ex 496,1.0000,0.7500,0.8571,0.8000,0.2759,0.4103,1.0000,0.5000,0.6667,0,0.0000,0,0
Ex 497,0.7500,1.0000,0.8571,0.4444,0.2667,0.3333,0.5000,0.5000,0.5000,0,0.0000,0,0
Ex 498,0.8000,0.8000,0.8000,0.0000,0.0000,0.0000,1.0000,0.6667,0.8000,0,0.0000,0,0
Ex 499,0.6250,1.0000,0.7692,0.6667,0.0952,0.1667,1.0000,0.5000,0.6667,0,0.0000,0,0
Ex 500,0.7500,1.0000,0.8571,0.0000,0.0000,0.0000,1.0000,0.6000,0.7500,0,0.0000,0,0
AVERAGE,0.7803,0.8376,0.7839,0.341,0.1157,0.1656,0.751,0.5941,0.634,0.152,0.0087,0.224,0.0
