exercise_id,entity_1,entity_2,x_text,x_dep,x_type,label
47,Reporter,Article Publisher Table,0.6825607419013977,0.25,0.6231415271759033,0
47,News Article,Editor,0.6316434144973755,0.25,0.6047443151473999,0
47,News Article,Publisher,0.6660457849502563,0.25,0.6508398801088333,0
47,News Article,Article Reporter Table,0.6137082576751709,1.0,0.7271104156970978,1
47,News Article,Article Editor Table,0.5875051617622375,1.0,0.6552340090274811,1
47,News Article,Article Publisher Table,0.627315878868103,1.0,0.676270991563797,1
47,Editor,Publisher,0.8262410163879395,0.5,0.7531862854957581,0
47,Editor,Article Reporter Table,0.6098213195800781,0.25,0.6191882193088531,0
47,Editor,Article Editor Table,0.44298607110977173,1.0,0.7746204435825348,1
47,Editor,Article Publisher Table,0.5569279789924622,0.25,0.6249185502529144,0
47,Publisher,Article Reporter Table,0.6754636764526367,0.25,0.688823789358139,0
47,Publisher,Article Editor Table,0.5740661025047302,0.25,0.6645002067089081,0
47,Publisher,Article Publisher Table,0.538313627243042,1.0,0.8233495950698853,1
47,Article Reporter Table,Article Editor Table,0.5831592082977295,1.0,0.8631408214569092,0
47,Article Reporter Table,Article Publisher Table,0.6216404438018799,1.0,0.8801259994506836,0
47,Article Editor Table,Article Publisher Table,0.48572075366973877,1.0,0.8801665902137756,0
48,Reporter,Editor,0.8103076219558716,0.167,0.6985356211662292,0
48,Reporter,Publisher,0.705605149269104,0.25,0.7336491942405701,0
48,Reporter,Manuscript,0.910347044467926,0.2,0.6691733747720718,0
48,Reporter,Writing Record,0.6474218368530273,0.25,0.6498542726039886,1
48,Reporter,Review Record,0.6665986776351929,0.25,0.6347604990005493,0
48,Reporter,Publication Record,0.6843329668045044,0.25,0.6891844570636749,0
48,Editor,Publisher,0.599280059337616,0.25,0.7531862854957581,0
48,Editor,Manuscript,0.8103076219558716,0.2,0.7427163422107697,0
48,Editor,Writing Record,0.5331968069076538,0.25,0.6723031252622604,0
48,Editor,Review Record,0.5296663641929626,0.25,0.6276858299970627,1
48,Editor,Publication Record,0.6083893775939941,0.25,0.6281177401542664,0
48,Publisher,Manuscript,0.733333170413971,0.25,0.8089743852615356,0
48,Publisher,Writing Record,0.6062859892845154,0.25,0.6844269931316376,0
48,Publisher,Review Record,0.6170858144760132,0.25,0.625985637307167,0
48,Publisher,Publication Record,0.6068716049194336,0.25,0.780732125043869,1
48,Manuscript,Writing Record,0.5810195803642273,0.25,0.7342914938926697,1
48,Manuscript,Review Record,0.5834867358207703,0.25,0.6578519642353058,1
48,Manuscript,Publication Record,0.6143995523452759,0.25,0.7539545595645905,1
48,Writing Record,Review Record,0.5136550068855286,1.0,0.7752838730812073,0
48,Writing Record,Publication Record,0.5533319115638733,1.0,0.8275289535522461,0
48,Review Record,Publication Record,0.50856614112854,1.0,0.7692287564277649,0
49,Program,Host,0.8974322080612183,0.143,0.6645157933235168,0
49,Program,Host Program Assignment,0.5105999708175659,1.0,0.7233752608299255,1
49,Host,Host Program Assignment,0.5167527198791504,1.0,0.7791936695575714,1
50,Movie,Copyright Holder,0.861745297908783,0.5,0.5962464436888695,0
50,Movie,License Movie,0.5505397319793701,1.0,0.8118962049484253,1
50,Copyright Holder,License Movie,0.6495116949081421,0.25,0.6836012899875641,1
51,Reservoir and River,Monitoring Personnel,0.7378519773483276,0.25,0.5110347587615252,0
51,Reservoir and River,Maintenance Personnel,0.7056092023849487,0.25,0.9999999958776927,0
51,Reservoir and River,Resource Monitoring,0.7547497153282166,0.25,0.591057114303112,1
51,Reservoir and River,Resource Maintenance,0.6999685168266296,0.25,0.5947899743914604,1
51,Monitoring Personnel,Maintenance Personnel,0.7956321835517883,1.0,0.9999999958776927,0
51,Monitoring Personnel,Resource Monitoring,0.8066190481185913,1.0,0.8034305572509766,1
51,Monitoring Personnel,Resource Maintenance,0.6400336027145386,0.25,0.667433500289917,0
51,Maintenance Personnel,Resource Monitoring,0.7956321835517883,0.5,0.9999999958776927,0
51,Maintenance Personnel,Resource Maintenance,0.8400574326515198,1.0,0.9999999958776927,1
51,Resource Monitoring,Resource Maintenance,0.6533735990524292,1.0,0.8623610436916351,0
52,Land,Project,0.8731529116630554,0.2,0.9999999958776927,0
52,Land,Land Change,0.8731529116630554,1.0,0.8683324754238129,1
52,Land,Land Usage Status,0.6355239152908325,1.0,0.7751644253730774,1
52,Project,Land Change,0.8731529116630554,0.25,0.9999999958776927,0
52,Project,Land Usage Status,0.6477451920509338,0.25,0.9999999958776927,1
52,Land Change,Land Usage Status,0.6860929727554321,1.0,0.8053081631660461,0
53,Processing Pool,Staff,0.8841942548751831,0.333,0.6145944967865944,0
53,Processing Pool,Processing Pool Record,0.657804012298584,1.0,0.9067033529281616,1
53,Processing Pool,Processing Pool Maintenance,0.8556184768676758,1.0,0.9208910763263702,1
53,Staff,Processing Pool Record,0.6403332352638245,0.25,0.5493112355470657,1
53,Staff,Processing Pool Maintenance,0.6943891048431396,0.25,0.5883698686957359,1
53,Processing Pool Record,Processing Pool Maintenance,0.7428178787231445,1.0,0.8648194074630737,0
54,User,Operator,0.8280569314956665,0.2,0.9999999958776927,0
54,User,Supply Record,0.5527698993682861,0.25,0.9999999958776927,1
54,Operator,Supply Record,0.5039694309234619,0.25,0.5754084289073944,1
55,Operator,User,0.8726998567581177,0.2,0.9999999958776927,0
55,Operator,Electricity Usage Record,0.8726998567581177,0.25,0.5334921404719353,1
55,User,Electricity Usage Record,0.8726998567581177,0.25,0.9999999958776927,1
56,Operator,User,0.7471362352371216,0.25,0.9999999958776927,0
56,Operator,Billing Record,0.7471362352371216,0.143,0.5499517545104027,1
56,User,Billing Record,0.7471362352371216,0.167,0.9999999958776927,1
57,Equipment,Maintainer,0.6256278157234192,0.25,0.8853516482022625,0
57,Equipment,Maintenance Record,0.6256278157234192,0.2,0.8853516482022625,1
57,Maintainer,Maintenance Record,0.6256278157234192,0.25,0.749833956360817,1
58,Equipment,Inspection Personnel,0.8608211278915405,0.5,0.8853516482022625,0
58,Equipment,Inspection Record,0.888810396194458,0.333,0.8853516482022625,1
58,Inspection Personnel,Inspection Record,0.8282421231269836,1.0,0.8551961183547974,1
59,Handler,Fault Handling,0.5156803131103516,0.25,0.6787039637565613,1
60,Project,Researcher,0.7377676367759705,0.25,0.9999999958776927,1
60,Project,Research Result,0.749151349067688,0.5,0.9999999958776927,0
60,Project,Fund Usage,0.6799910068511963,0.25,0.9999999958776927,1
60,Researcher,Research Result,0.749151349067688,0.25,0.7756644189357758,1
60,Researcher,Fund Usage,0.6340942978858948,0.25,0.5631992071866989,0
60,Research Result,Fund Usage,0.600174069404602,0.25,0.5543451458215714,0
61,Patent,Inventor,0.85445636510849,0.25,0.7985581457614899,0
61,Patent,Patent application record,0.7054622769355774,1.0,0.8154930770397186,1
61,Inventor,Patent application record,0.7054622769355774,0.333,0.6669986248016357,1
62,Document,Author,0.8572219610214233,0.25,0.669378399848938,0
62,Document,Modification Record,0.7325443625450134,0.25,0.6534308940172195,1
62,Author,Modification Record,0.5107394456863403,0.25,0.5698648393154144,1
63,Scientific and Technological Achievement,Product,0.9660414457321167,0.167,0.6549880802631378,0
63,Scientific and Technological Achievement,Achievement Transformation,0.9660414457321167,1.0,0.7509281039237976,1
63,Product,Achievement Transformation,0.9660414457321167,0.167,0.6365636736154556,1
64,Project,Expert,0.9116120934486389,0.333,0.9999999958776927,0
64,Project,Project Review Record,0.7371256351470947,1.0,0.9999999958776927,1
64,Expert,Project Review Record,0.7371256351470947,0.25,0.5307713858783245,1
65,Employee,,0.8106796145439148,0.0,0.615947961807251,0
65,Employee,Employee Participation,0.40158799290657043,1.0,0.8278883695602417,1
65,,Employee Participation,0.42678073048591614,0.0,0.5843103229999542,0
66,Community,Owner,0.3850573003292084,0.25,0.9999999958776927,1
66,Community,House,0.2923353910446167,0.25,0.9999999958776927,0
66,Community,Repair Application Record,0.3407837450504303,0.25,0.9999999958776927,0
66,Owner,House,0.3268047571182251,0.167,0.734051451086998,1
66,Owner,Repair Application Record,0.3503890037536621,0.25,0.5563176013529301,1
66,House,Repair Application Record,0.35077592730522156,0.25,0.5367311760783195,1
67,Customer,Rental record,0.7353538274765015,0.25,0.9950547536867305,1
67,Customer,Credit change record,0.6103541851043701,0.25,0.9950547536867305,1
67,Rental record,Credit change record,0.7444489598274231,1.0,0.6833361685276031,0
68,Customer,Service,0.8286257386207581,0.5,0.9999999958776927,1
68,Customer,Feedback,0.6731648445129395,0.333,0.9950547536867305,1
68,Service,Feedback,0.6731648445129395,0.25,0.9999999958776927,1
69,Customer,Rental Item,0.8441194295883179,0.2,0.9950547536867305,0
69,Customer,Rental record,0.8441194295883179,0.167,0.9950547536867305,1
69,Rental Item,Rental record,0.8441194295883179,1.0,0.8211793601512909,1
70,Mine,Ore,0.8909938335418701,0.125,0.9999999958776927,0
70,Mine,Processing Plant,0.8909938335418701,0.5,0.1715728752538099,0
70,Mine,Output Ore,0.6669623851776123,0.25,0.9999999958776927,1
70,Mine,Processing Plant Processing Ore,0.7194533348083496,0.25,0.9999999958776927,0
70,Mine,Working Employees,0.3655405640602112,0.25,0.9999999958776927,1
70,Ore,Processing Plant,0.8909938335418701,0.25,0.9999999958776927,0
70,Ore,Output Ore,0.6275321245193481,1.0,0.9999999958776927,1
70,Ore,Processing Plant Processing Ore,0.6900136470794678,1.0,0.9999999958776927,1
70,Ore,Working Employees,0.5317214727401733,0.25,0.9999999958776927,0
70,Processing Plant,Output Ore,0.6995526552200317,0.25,0.9999999958776927,0
70,Processing Plant,Processing Plant Processing Ore,0.6627439260482788,1.0,0.9999999958776927,1
70,Processing Plant,Working Employees,0.3869307041168213,0.25,0.9999999958776927,1
70,Output Ore,Processing Plant Processing Ore,0.723362922668457,1.0,0.8591938614845276,0
70,Output Ore,Working Employees,0.576453685760498,0.25,0.6036981046199799,0
70,Processing Plant Processing Ore,Working Employees,0.6531534194946289,0.25,0.5502774380147457,0
71,Mine,Safety officer,0.8356680274009705,0.333,0.9999999958776927,1
71,Mine,safety inspection record,0.688084602355957,0.25,0.9999999958776927,1
71,Safety officer,safety inspection record,0.5904356241226196,1.0,0.9999999958776927,0
72,Oil and gas field,Pipeline,0.6978962421417236,0.2,0.6428730636835098,0
72,Oil and gas field,Maintenance record,0.7176601886749268,0.25,0.555711604654789,0
72,Pipeline,Maintenance record,0.7317532896995544,0.143,0.5806688666343689,1
73,Insurance Agent,Customer,0.7677035331726074,0.25,0.9950547536867305,0
73,Insurance Agent,Insurance Policy,0.7538552284240723,1.0,0.8391914963722229,1
73,Insurance Agent,Payment Record,0.7501885890960693,0.25,0.6015456169843674,0
73,Insurance Agent,Claim Record,0.702673077583313,0.25,0.6560324430465698,0
73,Customer,Insurance Policy,0.7162972688674927,0.25,0.9950547536867305,1
73,Customer,Payment Record,0.505560576915741,0.25,0.9950547536867305,0
73,Customer,Claim Record,0.6855692863464355,0.333,0.9950547536867305,0
73,Insurance Policy,Payment Record,0.6701993942260742,0.25,0.5989851355552673,0
73,Insurance Policy,Claim Record,0.6353863477706909,0.25,0.6816597133874893,0
73,Payment Record,Claim Record,0.42815282940864563,1.0,0.763342022895813,1
74,Insurance Agent,Customer,0.7032523155212402,0.25,0.9950547536867305,0
74,Insurance Agent,Insurance Policy,0.6972501277923584,1.0,0.8391914963722229,1
74,Insurance Agent,Payment Record,0.7057334780693054,0.25,0.6015456169843674,0
74,Insurance Agent,Claim Record,0.6673111915588379,0.25,0.6560324430465698,0
74,Insurance Agent,Medical Record,0.728489875793457,0.25,0.6145950853824615,0
74,Customer,Insurance Policy,0.6753599643707275,0.25,0.9950547536867305,1
74,Customer,Payment Record,0.4899871051311493,0.25,0.9950547536867305,0
74,Customer,Claim Record,0.7122212648391724,0.333,0.9950547536867305,0
74,Customer,Medical Record,0.7122212648391724,0.333,0.9950547536867305,1
74,Insurance Policy,Payment Record,0.6577476859092712,0.25,0.5989851355552673,1
74,Insurance Policy,Claim Record,0.6258988380432129,0.25,0.6816597133874893,0
74,Insurance Policy,Medical Record,0.6610720753669739,0.25,0.6259026527404785,0
74,Payment Record,Claim Record,0.4287946820259094,1.0,0.763342022895813,1
74,Payment Record,Medical Record,0.4789547920227051,1.0,0.7499310672283173,0
74,Claim Record,Medical Record,0.7122212648391724,1.0,0.7635933458805084,0
75,Analyst,Stock,0.8460638523101807,0.333,0.7002185881137848,0
75,Analyst,Analysis Record,0.8460638523101807,0.25,0.7059740275144577,1
75,Analyst,Stock Historical Price,0.6721886396408081,0.25,0.5884871780872345,0
75,Stock,Analysis Record,0.8460638523101807,0.25,0.5824559181928635,1
75,Stock,Stock Historical Price,0.36398565769195557,1.0,0.7744477987289429,1
75,Analysis Record,Stock Historical Price,0.6216452121734619,0.25,0.6002108752727509,0
76,Beer Manufacturer,Beer,0.8377009630203247,1.0,0.8057277500629425,1
76,Beer Manufacturer,Bar,0.8377009630203247,0.333,0.66846963763237,0
76,Beer Manufacturer,Drinker,0.8377009630203247,0.25,0.7398199141025543,0
76,Beer Manufacturer,Sales Record,0.7400369644165039,0.25,0.6157589256763458,0
76,Beer,Bar,0.8377009630203247,0.333,0.7362332344055176,0
76,Beer,Drinker,0.8377009630203247,0.25,0.8064091205596924,0
76,Beer,Sales Record,0.7032629251480103,0.25,0.5952854603528976,1
76,Bar,Drinker,0.8377009630203247,0.5,0.6601733565330505,0
76,Bar,Sales Record,0.6463228464126587,0.25,0.5969060808420181,1
76,Drinker,Sales Record,0.5738849639892578,0.25,0.5775322541594505,0
77,User,Product,0.701996386051178,0.5,0.9999999958776927,0
77,User,Order,0.701996386051178,0.333,0.9999999958776927,1
77,User,Announcement,0.701996386051178,0.25,0.9999999958776927,1
77,User,Order Detail,0.5296095013618469,0.25,0.9999999958776927,0
77,Product,Order,0.701996386051178,0.5,0.700809895992279,0
77,Product,Announcement,0.701996386051178,0.333,0.7014442086219788,0
77,Product,Order Detail,0.43040886521339417,0.25,0.5779044926166534,1
77,Order,Announcement,0.701996386051178,0.5,0.7050742506980896,0
77,Order,Order Detail,0.3679904043674469,1.0,0.830394059419632,1
77,Announcement,Order Detail,0.4716987609863281,0.25,0.6394022703170776,0
78,Article,Author,0.7798649072647095,0.2,0.7238115966320038,1
78,Article,Author creates article,0.6406559944152832,1.0,0.7599005699157715,1
78,Article,Author modifies article,0.6185442209243774,1.0,0.7626239955425262,1
78,Author,Author creates article,0.6030319929122925,1.0,0.7992109954357147,1
78,Author,Author modifies article,0.5861334800720215,1.0,0.8145117163658142,1
78,Author creates article,Author modifies article,0.6448642611503601,1.0,0.8826760947704315,0
79,Stock,Order,0.41131049394607544,0.25,0.7289558351039886,0
79,Stock,Stock Order,0.4291762411594391,1.0,0.8805109858512878,1
79,Order,Stock Order,0.45419085025787354,1.0,0.8284571766853333,1
80,Customer,Repair Worker,0.7934241890907288,0.333,0.9950547536867305,0
80,Customer,Part,0.47232574224472046,0.25,0.9950547536867305,0
80,Customer,Repair Task,0.7934241890907288,0.25,0.9950547536867305,1
80,Customer,Repair Worker Task,0.6824675798416138,0.25,0.9950547536867305,0
80,Customer,Part Usage,0.4862024784088135,0.25,0.9950547536867305,0
80,Repair Worker,Part,0.6063843369483948,0.25,0.6042805686593056,0
80,Repair Worker,Repair Task,0.7934241890907288,1.0,0.8310685753822327,0
80,Repair Worker,Repair Worker Task,0.6131810545921326,1.0,0.9112258851528168,1
80,Repair Worker,Part Usage,0.6606190204620361,0.25,0.5898380428552628,0
80,Part,Repair Task,0.7175147533416748,0.333,0.6762705445289612,0
80,Part,Repair Worker Task,0.6847715377807617,0.25,0.5998037606477737,0
80,Part,Part Usage,0.40975916385650635,1.0,0.8702860474586487,1
80,Repair Task,Repair Worker Task,0.6449445486068726,1.0,0.9271595478057861,1
80,Repair Task,Part Usage,0.6908980011940002,0.25,0.653239369392395,1
80,Repair Worker Task,Part Usage,0.691818356513977,0.25,0.6094215363264084,0
81,user group,user,0.7244412302970886,1.0,0.9999999958776927,1
81,user group,API key,0.5443387031555176,0.25,0.5624223500490189,0
81,user group,API call log,0.596031904220581,0.25,0.5114863282069564,0
81,user,API key,0.8323497176170349,0.333,0.9999999958776927,1
81,user,API call log,0.6410191059112549,0.25,0.9999999958776927,0
81,API key,API call log,0.7909870147705078,1.0,0.7120364755392075,1
82,Political Party,Candidate,0.5869072079658508,0.2,0.7596304714679718,1
82,Political Party,Voter,0.5920369625091553,0.25,0.7849127352237701,0
82,Candidate,Voter,0.8075702786445618,0.5,0.799367368221283,1
83,Author,Category,0.8926585912704468,0.333,0.6217670291662216,0
83,Author,Article,0.8926585912704468,0.5,0.7238115966320038,1
83,Category,Article,0.8926585912704468,0.25,0.6293104887008667,1
84,Land,Project,0.845213770866394,0.5,0.9999999958776927,0
84,Land,Land Usage Record,0.7663816809654236,1.0,0.764569878578186,1
84,Project,Land Usage Record,0.7663816809654236,0.5,0.9999999958776927,1
85,User,Recipe,0.9126933217048645,0.5,0.9999999958776927,1
85,User,Collected Recipe,0.6770839095115662,0.25,0.9999999958776927,1
85,User,Blog,0.9126933217048645,0.5,0.9999999958776927,1
85,Recipe,Collected Recipe,0.5185385346412659,1.0,0.8851843774318695,1
85,Recipe,Blog,0.9126933217048645,0.333,0.6249703466892242,0
85,Collected Recipe,Blog,0.6314460039138794,0.25,0.6017427295446396,0
86,Supplier,Company,0.7818911075592041,0.333,0.8144131600856781,0
86,Supplier,Material,0.8319665789604187,0.2,0.6648209691047668,0
86,Supplier,Procurement Application,0.7818911075592041,0.333,0.7342901974916458,0
86,Supplier,Region,0.5185955762863159,0.2,0.6300610601902008,1
86,Supplier,Country,0.5185955762863159,0.167,0.6758579611778259,1
86,Supplier,Supplier Production Material,0.5993974208831787,1.0,0.8786094486713409,1
86,Company,Material,0.7818911075592041,0.25,0.6913636475801468,0
86,Company,Procurement Application,0.7818911075592041,0.2,0.612951934337616,0
86,Company,Region,0.7748737931251526,0.25,0.6296047270298004,1
86,Company,Country,0.3240457773208618,0.25,0.7127890586853027,1
86,Company,Supplier Production Material,0.5833580493927002,0.25,0.7234215438365936,0
86,Material,Procurement Application,0.7818911075592041,0.167,0.6138583868741989,1
86,Material,Region,0.22046390175819397,0.25,0.6321828216314316,0
86,Material,Country,0.21882550418376923,0.25,0.6522939056158066,0
86,Material,Supplier Production Material,0.5470719933509827,1.0,0.7030366957187653,1
86,Procurement Application,Region,0.4262085556983948,0.25,0.6303345859050751,0
86,Procurement Application,Country,0.43994489312171936,0.25,0.5745008662343025,0
86,Procurement Application,Supplier Production Material,0.6231305599212646,0.25,0.7591477632522583,0
86,Region,Country,0.5185955762863159,0.5,0.765186607837677,0
86,Region,Supplier Production Material,0.500719428062439,0.25,0.5784097984433174,0
86,Country,Supplier Production Material,0.5458163619041443,0.25,0.5872233211994171,0
87,User,Podcast,0.8482720851898193,0.143,0.9999999958776927,1
87,User,Playlist,0.8482720851898193,0.125,0.9999999958776927,1
87,User,User Publishes Podcast,0.5968811511993408,1.0,0.9999999958776927,1
87,User,User Creates Playlist,0.526039719581604,1.0,0.9999999958776927,1
87,User,Playlist Contains Podcasts,0.6606848239898682,0.333,0.9999999958776927,0
87,Podcast,Playlist,0.8482720851898193,0.25,0.7119608223438263,0
87,Podcast,User Publishes Podcast,0.5428528189659119,1.0,0.8742462396621704,1
87,Podcast,User Creates Playlist,0.6912285089492798,0.333,0.6110657230019569,0
87,Podcast,Playlist Contains Podcasts,0.5671505928039551,1.0,0.8154178857803345,1
87,Playlist,User Publishes Podcast,0.6701279282569885,0.333,0.6294533461332321,0
87,Playlist,User Creates Playlist,0.5587126612663269,1.0,0.8565106689929962,1
87,Playlist,Playlist Contains Podcasts,0.5965168476104736,1.0,0.8442140221595764,1
87,User Publishes Podcast,User Creates Playlist,0.6997675895690918,1.0,0.6910731494426727,0
87,User Publishes Podcast,Playlist Contains Podcasts,0.6409385204315186,1.0,0.7911477982997894,0
87,User Creates Playlist,Playlist Contains Podcasts,0.6659839153289795,1.0,0.7910725474357605,0
88,User,Mail,0.7627957463264465,0.25,0.9999999958776927,1
88,User,Attachment,0.7784638404846191,0.25,0.9999999958776927,0
88,User,Mail Recipient,0.580506443977356,0.25,0.9999999958776927,1
88,User,Mail Attachment,0.6720106601715088,0.25,0.9999999958776927,0
88,Mail,Attachment,0.7855024933815002,0.0,0.6766596734523773,0
88,Mail,Mail Recipient,0.6163331270217896,1.0,0.8739793598651886,1
88,Mail,Mail Attachment,0.7855024933815002,0.0,0.7998905181884766,0
88,Attachment,Mail Recipient,0.6999506950378418,0.25,0.6395524591207504,0
88,Attachment,Mail Attachment,0.7855024933815002,1.0,0.846238911151886,1
88,Mail Recipient,Mail Attachment,0.6799999475479126,1.0,0.8093354105949402,0
89,Transaction,Block,0.9066742658615112,0.5,0.6079972758889198,1
89,Transaction,Account,0.9066742658615112,0.25,0.7257889807224274,1
89,Block,Account,0.9066742658615112,0.333,0.6547284871339798,0
90,User,Venue,0.8147816061973572,0.25,0.9999999958776927,0
90,User,Conference,0.8147816061973572,0.143,0.9999999958776927,1
90,User,Session,0.8147816061973572,0.25,0.9999999958776927,0
90,User,Conference Venue Selection,0.6390666365623474,0.25,0.9999999958776927,0
90,User,User Create Conference,0.6579596400260925,1.0,0.9999999958776927,1
90,User,User Manage Conference,0.7343823313713074,1.0,0.9999999958776927,1
90,User,User Presentation,0.45592957735061646,1.0,0.9999999958776927,1
90,Venue,Conference,0.8147816061973572,0.25,0.728161633014679,0
90,Venue,Session,0.8147816061973572,0.2,0.6347562372684479,0
90,Venue,Conference Venue Selection,0.6080506443977356,1.0,0.8175086975097656,1
90,Venue,User Create Conference,0.5992872714996338,0.25,0.6339818239212036,0
90,Venue,User Manage Conference,0.6891686320304871,0.25,0.6419856250286102,0
90,Venue,User Presentation,0.4455361068248749,0.25,0.6170030236244202,0
90,Conference,Session,0.8147816061973572,0.125,0.6646592915058136,1
90,Conference,Conference Venue Selection,0.6080506443977356,1.0,0.8199037909507751,1
90,Conference,User Create Conference,0.6679731011390686,1.0,0.7944871187210083,1
90,Conference,User Manage Conference,0.765827476978302,1.0,0.8008195757865906,1
90,Conference,User Presentation,0.5917930603027344,0.25,0.6596845984458923,0
90,Session,Conference Venue Selection,0.6459015607833862,0.25,0.5739638805389404,0
90,Session,User Create Conference,0.7408453822135925,0.25,0.6258764564990997,0
90,Session,User Manage Conference,0.8077787160873413,0.25,0.6403348296880722,0
90,Session,User Presentation,0.5482696294784546,0.25,0.6595898866653442,1
90,Conference Venue Selection,User Create Conference,0.6124574542045593,1.0,0.7734543681144714,0
90,Conference Venue Selection,User Manage Conference,0.6939443945884705,1.0,0.7867280542850494,0
90,Conference Venue Selection,User Presentation,0.5645667910575867,0.25,0.5809746161103249,0
90,User Create Conference,User Manage Conference,0.7256263494491577,1.0,0.9210886359214783,0
90,User Create Conference,User Presentation,0.6219478249549866,1.0,0.7216062843799591,0
90,User Manage Conference,User Presentation,0.7284069061279297,1.0,0.7144171446561813,0
91,department,employee,0.6723357439041138,0.333,0.9999999958776927,1
91,department,attendance,0.8019779324531555,0.143,0.9999999958776927,0
91,department,training,0.8019779324531555,0.333,0.9999999958776927,0
91,department,employee training,0.5727185010910034,0.25,0.9999999958776927,0
91,employee,attendance,0.650977611541748,0.5,0.6638772040605545,1
91,employee,training,0.702678918838501,0.333,0.6783890426158905,0
91,employee,employee training,0.5683776140213013,1.0,0.8335459530353546,1
91,attendance,training,0.8019779324531555,0.25,0.6355080902576447,0
91,attendance,employee training,0.5810233354568481,0.25,0.6504438668489456,0
91,training,employee training,0.5349414944648743,1.0,0.8632042706012726,1
92,User,Operator,0.8867663145065308,0.167,0.9999999958776927,0
92,User,Change Superior User,0.5561893582344055,1.0,0.9999999958776927,1
92,User,Change Subordinate User,0.6243185997009277,1.0,0.9999999958776927,1
92,Operator,Change Superior User,0.5428653955459595,0.25,0.5859722793102264,1
92,Operator,Change Subordinate User,0.5851345062255859,0.25,0.6080390363931656,1
92,Change Superior User,Change Subordinate User,0.5826714038848877,1.0,0.8845139741897583,0
93,Book,Type,0.9590139389038086,0.5,0.6710546612739563,0
93,Book,Tag,0.9590139389038086,0.333,0.6723633259534836,0
93,Book,Book Type Relation,0.66501384973526,1.0,0.7616398930549622,1
93,Book,Book Tag Relation,0.7314792275428772,1.0,0.7522631585597992,1
93,Type,Tag,0.9590139389038086,0.5,0.668529599905014,0
93,Type,Book Type Relation,0.6552137136459351,1.0,0.7209299951791763,1
93,Type,Book Tag Relation,0.7957775592803955,0.25,0.5587639324367046,0
93,Tag,Book Type Relation,0.7880785465240479,0.25,0.536964263767004,0
93,Tag,Book Tag Relation,0.7156662940979004,1.0,0.7451287060976028,1
93,Book Type Relation,Book Tag Relation,0.7957914471626282,1.0,0.8375826179981232,0
94,guacamole_user,guacamole_user_password_history,0.7922544479370117,1.0,0.8243762850761414,0
95,Customer,Employee,0.4711661636829376,0.25,0.9950547536867305,0
95,Customer,Sales Opportunity,0.501825213432312,0.25,0.9950547536867305,1
95,Customer,Communication Record,0.8619474172592163,0.333,0.9950547536867305,1
95,Customer,Service Request,0.8619474172592163,0.2,0.9950547536867305,1
95,Employee,Sales Opportunity,0.2943546175956726,0.25,0.6254529058933258,1
95,Employee,Communication Record,0.2854028046131134,0.25,0.6013310551643372,1
95,Employee,Service Request,0.2937226891517639,0.25,0.616150751709938,1
95,Sales Opportunity,Communication Record,0.36814719438552856,0.25,0.5849856361746788,0
95,Sales Opportunity,Service Request,0.35593342781066895,0.25,0.6287998855113983,0
95,Communication Record,Service Request,0.8619474172592163,0.333,0.6423609405755997,0
96,Customer,Hairstylist,0.5740172863006592,0.25,0.9950547536867305,0
96,Customer,Service,0.6090486645698547,0.2,0.9999999958776927,1
96,Hairstylist,Service,0.6090486645698547,0.2,0.9999999958776927,1
97,Company,Category,0.7147946953773499,0.333,0.6708424389362335,1
97,Company,Dealer,0.6745848655700684,0.2,0.7226754277944565,1
97,Category,Dealer,0.5824412107467651,0.25,0.6600321382284164,0
98,User,Technical solution,0.3241732716560364,0.25,0.9999999958776927,0
98,User,Employee,0.0308780986815691,0.25,0.9999999958776927,0
98,User,Technical solution feedback,0.3168374001979828,0.25,0.9999999958776927,1
98,User,Technical solution evaluation,0.48553013801574707,0.25,0.9999999958776927,0
98,Technical solution,Employee,0.41384613513946533,0.25,0.6130648329854012,0
98,Technical solution,Technical solution feedback,0.437814325094223,1.0,0.8636645078659058,1
98,Technical solution,Technical solution evaluation,0.5596891641616821,1.0,0.8853765726089478,1
98,Employee,Technical solution feedback,0.36379626393318176,0.25,0.5567914955317974,0
98,Employee,Technical solution evaluation,0.5250614881515503,0.25,0.570161834359169,1
98,Technical solution feedback,Technical solution evaluation,0.5350810289382935,1.0,0.9101137220859528,0
99,Speaker,Conference,0.9251166582107544,0.5,0.6958905458450317,1
99,Speaker,Speaker Conference,0.5395455956459045,1.0,0.8314489126205444,1
99,Conference,Speaker Conference,0.5956523418426514,1.0,0.8820490539073944,1
100,Customer,Order,0.8040274977684021,0.5,0.9950547536867305,1
100,Customer,Order Item,0.8040274977684021,0.5,0.9950547536867305,0
100,Customer,Quotation,0.8040274977684021,0.25,0.9950547536867305,1
100,Customer,User,0.8040274977684021,0.143,0.9999999958776927,0
100,Order,Order Item,0.8040274977684021,1.0,0.8815017938613892,1
100,Order,Quotation,0.8040274977684021,0.333,0.6067910343408585,0
100,Order,User,0.8040274977684021,0.167,0.9999999958776927,1
100,Order Item,Quotation,0.8040274977684021,0.5,0.5482021123170853,0
100,Order Item,User,0.8040274977684021,0.167,0.9999999958776927,0
100,Quotation,User,0.8040274977684021,0.2,0.9999999958776927,1
101,Employee,Department,0.8265354037284851,0.2,0.9999999958776927,1
101,Employee,employee department transfer,0.7078193426132202,1.0,0.7571781277656555,1
