Exercise,Ent_P,Ent_R,Ent_F1,Attr_P,Attr_R,Attr_F1,Rel_P,Rel_R,Rel_F1,Ent_AllCorrect,Attr_AllCorrect,Rel_AllCorrect,Full_AllCorrect
Ex 473,0.9450,0.9450,0.9450,0.8572,0.8182,0.8372,0.0000,0.0000,0.0000,1,0.2500,0,0
Ex 474,0.7088,0.7088,0.7088,0.5000,0.5000,0.5000,0.4500,0.3000,0.3600,0,0.0000,0,0
Ex 475,0.9450,0.9450,0.9450,0.8052,0.6375,0.7116,0.6000,0.9000,0.7200,1,0.0000,0,0
Ex 476,0.9450,0.7732,0.8505,0.6546,0.6546,0.6546,0.3375,0.3857,0.3600,0,0.2222,0,0
Ex 477,0.3150,0.9450,0.4725,0.6429,0.5625,0.6000,0.9000,0.9000,0.9000,0,0.0000,1,0
Ex 478,0.7875,0.9450,0.8591,0.8217,0.7875,0.8042,0.6000,0.7200,0.6546,0,0.4000,0,0
Ex 479,0.4725,0.9450,0.6300,0.4800,0.4235,0.4500,0.4500,0.6000,0.5143,0,0.0000,0,0
Ex 480,0.5670,0.9450,0.7088,0.8471,0.8471,0.8471,0.4500,0.9000,0.6000,0,0.6667,0,0
Ex 481,0.5400,0.6300,0.5816,0.6750,0.6750,0.6750,0.6000,0.4500,0.5143,0,0.0000,0,0
Ex 482,0.7875,0.9450,0.8591,0.9000,0.7616,0.8250,0.9000,0.9000,0.9000,0,0.4000,1,0
Ex 483,0.9450,0.9450,0.9450,0.8000,0.7200,0.7579,0.6000,0.9000,0.7200,1,0.0000,0,0
Ex 484,0.9450,0.9450,0.9450,0.6857,0.8000,0.7385,0.6000,0.7200,0.6546,1,0.2000,0,0
Ex 485,0.5250,0.7875,0.6300,0.5684,0.5400,0.5539,0.0000,0.0000,0.0000,0,0.0000,0,0
Ex 486,0.5670,0.9450,0.7088,0.7000,0.4200,0.5250,0.9000,0.6000,0.7200,0,0.0000,0,0
Ex 487,0.3780,0.9450,0.5400,0.7714,0.4154,0.5400,0.9000,0.9000,0.9000,0,0.5000,1,0
Ex 488,0.5670,0.7088,0.6300,0.8250,0.4714,0.6000,0.4500,0.3000,0.3600,0,0.0000,0,0
Ex 489,0.5670,0.7088,0.6300,0.7500,0.3461,0.4737,0.9000,0.3000,0.4500,0,0.0000,0,0
Ex 490,0.7875,0.6750,0.7269,0.8625,0.7138,0.7811,0.0000,0.0000,0.0000,0,0.0000,0,0
Ex 491,0.3780,0.7560,0.5040,0.4000,0.2400,0.3000,0.3000,0.4500,0.3600,0,0.0000,0,0
Ex 492,0.7088,0.9450,0.8100,0.6000,0.6546,0.6261,0.6750,0.9000,0.7714,0,0.0000,0,0
Ex 493,0.9450,0.7560,0.8400,0.6750,0.7714,0.7200,0.9000,0.6750,0.7714,0,0.0000,0,0
Ex 494,0.9450,0.7560,0.8400,0.8400,0.8400,0.8400,0.3000,0.3600,0.3272,0,0.5000,0,0
Ex 495,0.8269,0.9450,0.8820,0.7500,0.8290,0.7875,0.3600,0.3000,0.3272,0,0.2857,0,0
Ex 496,0.9450,0.7088,0.8100,0.7839,0.8379,0.8100,0.9000,0.6750,0.7714,0,0.0000,0,0
Ex 497,0.4050,0.9450,0.5670,0.7364,0.5400,0.6231,0.0000,0.0000,0.0000,0,0.0000,0,0
Ex 498,0.6750,0.9450,0.7875,0.6882,0.5318,0.6000,0.6750,0.9000,0.7714,0,0.2000,0,0
Ex 499,0.6300,0.7560,0.6873,0.8357,0.6158,0.7091,0.6000,0.4500,0.5143,0,0.0000,0,0
Ex 500,0.9450,0.9450,0.9450,0.9000,0.7269,0.8042,0.9000,0.9000,0.9000,1,0.1667,1,0
AVERAGE,0.7158,0.8013,0.7342,0.7574,0.6604,0.6993,0.5233,0.5084,0.4917,0.176,0.1717,0.152,0.0
