Exercise,Ent_P,Ent_R,Ent_F1,Attr_P,Attr_R,Attr_F1,Rel_P,Rel_R,Rel_F1,Ent_AllCorrect,Attr_AllCorrect,Rel_AllCorrect,Full_AllCorrect
Ex 474,0.5400,0.9450,0.6873,0.8182,0.6429,0.7200,0.0000,0.0000,0.0000,0,0.0000,0,0
Ex 475,0.9450,0.7560,0.8400,0.7579,0.7200,0.7385,0.4500,0.4500,0.4500,0,0.2500,0,0
Ex 476,0.8662,0.9450,0.9039,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0000,0,0
Ex 477,0.3150,0.9450,0.4725,0.6750,0.6750,0.6750,0.9000,0.9000,0.9000,0,0.5000,1,0
Ex 478,0.9450,0.9450,0.9450,0.8217,0.7875,0.8042,0.9000,0.7200,0.8000,1,0.4000,0,0
Ex 479,0.3544,0.9450,0.5154,0.6231,0.4765,0.5400,0.6000,0.6000,0.6000,0,0.0000,0,0
Ex 480,0.5670,0.9450,0.7088,0.7579,0.8471,0.8000,0.9000,0.9000,0.9000,0,0.3333,1,0
Ex 481,0.6300,0.6300,0.6300,0.0000,0.0000,0.0000,0.9000,0.2250,0.3600,0,0.0000,0,0
Ex 482,0.6750,0.9450,0.7875,0.7875,0.7269,0.7560,0.9000,0.6750,0.7714,0,0.2000,0,0
Ex 483,0.9450,0.7560,0.8400,0.7714,0.6750,0.7200,0.6000,0.4500,0.5143,0,0.0000,0,0
Ex 484,0.9450,0.9450,0.9450,0.7942,0.7500,0.7714,0.9000,0.9000,0.9000,1,0.0000,1,0
Ex 485,0.5670,0.4725,0.5154,0.4263,0.5786,0.4909,0.4500,0.1500,0.2250,0,0.0000,0,0
Ex 486,0.3780,0.6300,0.4725,0.9000,0.5000,0.6429,0.9000,0.3000,0.4500,0,0.0000,0,0
Ex 487,0.3780,0.9450,0.5400,0.6000,0.6923,0.6429,0.4500,0.9000,0.6000,0,0.0000,0,0
Ex 488,0.4725,0.7088,0.5670,0.8357,0.5571,0.6686,0.4500,0.3000,0.3600,0,0.3333,0,0
Ex 489,0.5670,0.7088,0.6300,0.5400,0.6231,0.5786,0.9000,0.6000,0.7200,0,0.0000,0,0
Ex 490,0.7088,0.8100,0.7560,0.8471,0.8000,0.8229,0.7500,0.6429,0.6923,0,0.5000,0,0
Ex 491,0.6300,0.7560,0.6873,0.6750,0.5400,0.6000,0.3000,0.4500,0.3600,0,0.2500,0,0
Ex 492,0.9450,0.9450,0.9450,0.7000,0.5728,0.6300,0.9000,0.9000,0.9000,1,0.0000,1,0
Ex 493,0.9450,0.9450,0.9450,0.7000,0.7560,0.7269,0.9000,0.9000,0.9000,1,0.0000,1,0
Ex 494,0.9450,0.7560,0.8400,0.8400,0.8400,0.8400,0.3000,0.3600,0.3272,0,0.5000,0,0
Ex 495,0.9450,0.9450,0.9450,0.0000,0.0000,0.0000,0.9000,0.9000,0.9000,1,0.0000,1,0
Ex 496,0.5670,0.7088,0.6300,0.7250,0.9000,0.8031,0.9000,0.6750,0.7714,0,0.0000,0,0
Ex 497,0.5670,0.9450,0.7088,0.8182,0.6000,0.6923,0.9000,0.9000,0.9000,0,0.0000,1,0
Ex 498,0.5250,0.9450,0.6750,0.8000,0.6546,0.7200,0.9000,0.6000,0.7200,0,0.2000,0,0
Ex 499,0.6300,0.7560,0.6873,0.9000,0.5210,0.6600,0.6000,0.4500,0.5143,0,0.0000,0,0
Ex 500,0.9450,0.9450,0.9450,0.9000,0.7269,0.8042,0.9000,0.9000,0.9000,1,0.1667,1,0
AVERAGE,0.7139,0.8048,0.7354,0.6970,0.6512,0.6658,0.6319,0.5422,0.5624,0.1727,0.169,0.3012,0.0
