Exercise,Ent_P,Ent_R,Ent_F1,Attr_P,Attr_R,Attr_F1,Rel_P,Rel_R,Rel_F1,Ent_AllCorrect,Attr_AllCorrect,Rel_AllCorrect,Full_AllCorrect
Ex 473,0.9000,0.9000,0.9000,0.8609,0.9000,0.8800,0.6000,0.9000,0.7200,1,0.7500,0,0
Ex 474,0.9000,0.9000,0.9000,0.7500,0.6429,0.6923,0.5400,0.9000,0.6750,1,0.5000,0,0
Ex 475,0.9000,0.9000,0.9000,0.7772,0.7125,0.7435,0.2250,0.4500,0.3000,1,0.2000,0,0
Ex 476,0.9000,0.8182,0.8572,0.9000,0.6975,0.7859,0.5000,0.6429,0.5625,0,0.4000,0,0
Ex 477,0.9000,0.9000,0.9000,0.9000,0.9000,0.9000,0.9000,0.9000,0.9000,1,1.0000,1,1
Ex 478,0.9000,0.9000,0.9000,0.8250,0.8250,0.8250,0.7200,0.7200,0.7200,1,0.4000,0,0
Ex 479,0.3375,0.9000,0.4909,0.7411,0.7411,0.7411,0.9000,0.9000,0.9000,0,0.0000,1,0
Ex 480,0.3375,0.9000,0.4909,0.9000,0.8471,0.8727,0.0000,0.0000,0.0000,0,0.6667,0,0
Ex 481,0.9000,0.9000,0.9000,0.9000,0.9000,0.9000,0.9000,0.9000,0.9000,1,1.0000,1,1
Ex 482,0.9000,0.9000,0.9000,0.8609,0.7616,0.8082,0.9000,0.9000,0.9000,1,0.2000,1,0
Ex 483,0.9000,0.9000,0.9000,0.9000,0.9000,0.9000,0.9000,0.9000,0.9000,1,1.0000,1,1
Ex 484,0.9000,0.7200,0.8000,0.7942,0.8438,0.8182,0.6750,0.5400,0.6000,0,0.5000,0,0
Ex 485,0.6000,0.6000,0.6000,0.6429,0.5625,0.6000,0.9000,0.3000,0.4500,0,0.2500,0,0
Ex 486,0.4500,0.6000,0.5143,0.8000,0.8000,0.8000,0.9000,0.3000,0.4500,0,0.5000,0,0
Ex 487,0.6000,0.9000,0.7200,0.6750,0.4154,0.5143,0.9000,0.9000,0.9000,0,0.0000,1,0
Ex 488,0.7200,0.9000,0.8000,0.6000,0.3750,0.4615,0.6000,0.6000,0.6000,0,0.0000,0,0
Ex 489,0.6750,0.6750,0.6750,0.9000,0.5539,0.6857,0.9000,0.6000,0.7200,0,0.3333,0,0
Ex 490,0.7500,0.6429,0.6923,0.8667,0.8069,0.8357,0.0000,0.0000,0.0000,0,0.2000,0,0
Ex 491,0.6750,0.5400,0.6000,0.5000,0.4091,0.4500,0.0000,0.0000,0.0000,0,0.0000,0,0
Ex 492,0.6750,0.9000,0.7714,0.5000,0.4091,0.4500,0.6750,0.9000,0.7714,0,0.0000,0,0
Ex 493,0.9000,0.9000,0.9000,0.8250,0.7920,0.8082,0.9000,0.9000,0.9000,1,0.4000,1,0
Ex 494,0.9000,0.7200,0.8000,0.8419,0.8700,0.8557,0.1800,0.1800,0.1800,0,0.7500,0,0
Ex 495,0.9000,0.9000,0.9000,0.8143,0.9000,0.8550,0.4500,0.3000,0.3600,1,0.5714,0,0
Ex 496,0.9000,0.6750,0.7714,0.7875,0.8690,0.8262,0.9000,0.6750,0.7714,0,0.0000,0,0
Ex 497,0.6750,0.9000,0.7714,0.7071,0.6600,0.6827,0.9000,0.9000,0.9000,0,0.3333,1,0
Ex 498,0.6429,0.9000,0.7500,0.7000,0.5728,0.6300,0.6750,0.9000,0.7714,0,0.0000,0,0
Ex 499,0.6429,0.9000,0.7500,0.9000,0.6429,0.7500,0.6000,0.4500,0.5143,0,0.2000,0,0
Ex 500,0.9000,0.9000,0.9000,0.9000,0.8308,0.8640,0.9000,0.9000,0.9000,1,0.6667,1,0
AVERAGE,0.8033,0.7862,0.7825,0.8005,0.7456,0.7656,0.6573,0.6129,0.6124,0.428,0.4304,0.34,0.044
