Exercise,Ent_P,Ent_R,Ent_F1,Attr_P,Attr_R,Attr_F1,Rel_P,Rel_R,Rel_F1,Ent_AllCorrect,Attr_AllCorrect,Rel_AllCorrect,Full_AllCorrect
Ex 473,0.9450,0.9450,0.9450,0.9000,0.7772,0.8341,0.5577,0.8366,0.6693,1,0.2500,0,0
Ex 474,0.6300,0.9450,0.7560,0.5000,0.6429,0.5625,0.8366,0.2788,0.4183,0,0.0000,0,0
Ex 475,0.9450,0.7560,0.8400,0.8500,0.7650,0.8052,0.4183,0.4183,0.4183,0,0.5000,0,0
Ex 476,0.7425,0.9450,0.8316,0.6177,0.7326,0.6702,0.5577,0.7171,0.6274,0,0.1818,0,0
Ex 477,0.4725,0.9450,0.6300,0.7875,0.7875,0.7875,0.8366,0.8366,0.8366,0,0.5000,1,0
Ex 478,0.9450,0.9450,0.9450,0.7875,0.7875,0.7875,0.6693,0.6693,0.6693,1,0.2000,0,0
Ex 479,0.3544,0.9450,0.5154,0.6231,0.4765,0.5400,0.8366,0.5577,0.6693,0,0.0000,0,0
Ex 480,0.5670,0.9450,0.7088,0.7942,0.7942,0.7942,0.4183,0.8366,0.5577,0,0.6667,0,0
Ex 481,0.5400,0.6300,0.5816,0.3316,0.7875,0.4666,0.8366,0.2091,0.3346,0,0.0000,0,0
Ex 482,0.6750,0.9450,0.7875,0.7500,0.6923,0.7200,0.8366,0.6274,0.7171,0,0.2000,0,0
Ex 483,0.7875,0.9450,0.8591,0.9000,0.5400,0.6750,0.8366,0.6274,0.7171,0,0.0000,0,0
Ex 484,0.9450,0.9450,0.9450,0.8052,0.8500,0.8270,0.8366,0.8366,0.8366,1,0.6000,1,0
Ex 485,0.4725,0.6300,0.5400,0.4909,0.6750,0.5684,0.8366,0.2788,0.4183,0,0.0000,0,0
Ex 486,0.3780,0.6300,0.4725,0.9000,0.7000,0.7875,0.8366,0.2788,0.4183,0,0.0000,0,0
Ex 487,0.9450,0.9450,0.9450,0.4800,0.5539,0.5143,0.4183,0.8366,0.5577,1,0.0000,0,0
Ex 488,0.7088,0.7088,0.7088,0.7000,0.6000,0.6461,0.4183,0.2788,0.3346,0,0.0000,0,0
Ex 489,0.5670,0.7088,0.6300,0.5000,0.6923,0.5807,0.8366,0.5577,0.6693,0,0.0000,0,0
Ex 490,0.8100,0.8100,0.8100,0.7875,0.7000,0.7411,0.5977,0.5977,0.5977,0,0.3333,0,0
Ex 491,0.9450,0.7560,0.8400,0.5000,0.6000,0.5455,0.2788,0.4183,0.3346,0,0.2500,0,0
Ex 492,0.9450,0.9450,0.9450,0.4500,0.6546,0.5333,0.6274,0.8366,0.7171,1,0.0000,0,0
Ex 493,0.9450,0.9450,0.9450,0.7961,0.8280,0.8118,0.8366,0.8366,0.8366,1,0.0000,1,0
Ex 494,0.9450,0.7560,0.8400,0.8400,0.8400,0.8400,0.2788,0.3346,0.3042,0,0.5000,0,0
Ex 495,0.9450,0.9450,0.9450,0.8250,0.7816,0.8027,0.6693,0.5577,0.6085,1,0.1429,0,0
Ex 496,0.6300,0.9450,0.7560,0.6279,0.8438,0.7200,0.8366,0.8366,0.8366,0,0.0000,1,0
Ex 497,0.5670,0.9450,0.7088,0.7071,0.6600,0.6827,0.8366,0.8366,0.8366,0,0.3333,1,0
Ex 498,0.7875,0.9450,0.8591,0.8143,0.7772,0.7953,0.8366,0.8366,0.8366,0,0.0000,1,0
Ex 499,0.9450,0.7560,0.8400,0.9000,0.7106,0.7942,0.5577,0.4183,0.4781,0,0.5000,0,0
Ex 500,0.9450,0.9450,0.9450,0.8143,0.6577,0.7277,0.8366,0.8366,0.8366,1,0.1667,1,0
AVERAGE,0.7588,0.8282,0.7754,0.7041,0.7049,0.6956,0.6364,0.5743,0.5811,0.276,0.1851,0.304,0.004
