Exercise,Ent_P,Ent_R,Ent_F1,Attr_P,Attr_R,Attr_F1,Rel_P,Rel_R,Rel_F1,Ent_AllCorrect,Attr_AllCorrect,Rel_AllCorrect,Full_AllCorrect
Ex 473,0.9450,0.9450,0.9450,0.9000,0.7772,0.8341,0.5577,0.8366,0.6693,1,0.2500,0,0
Ex 474,0.5400,0.9450,0.6873,0.5684,0.7714,0.6546,0.8366,0.2788,0.4183,0,0.0000,0,0
Ex 475,0.9450,0.7560,0.8400,0.7800,0.5850,0.6686,0.2788,0.4183,0.3346,0,0.2500,0,0
Ex 476,0.7875,0.8591,0.8217,0.6188,0.7616,0.6827,0.5977,0.5977,0.5977,0,0.2000,0,0
Ex 477,0.3780,0.9450,0.5400,0.7875,0.7875,0.7875,0.8366,0.8366,0.8366,0,0.5000,1,0
Ex 478,0.9450,0.9450,0.9450,0.8527,0.6750,0.7535,0.6693,0.6693,0.6693,1,0.2000,0,0
Ex 479,0.3544,0.9450,0.5154,0.6231,0.4765,0.5400,0.8366,0.5577,0.6693,0,0.0000,0,0
Ex 480,0.4725,0.9450,0.6300,0.7875,0.7411,0.7637,0.4183,0.8366,0.5577,0,0.3333,0,0
Ex 481,0.4725,0.6300,0.5400,0.3600,0.6750,0.4695,0.8366,0.4183,0.5577,0,0.0000,0,0
Ex 482,0.7875,0.9450,0.8591,0.9000,0.6231,0.7364,0.8366,0.8366,0.8366,0,0.0000,1,0
Ex 483,0.9450,0.9450,0.9450,0.9000,0.5850,0.7091,0.8366,0.8366,0.8366,1,0.0000,1,0
Ex 484,0.9450,0.7560,0.8400,0.9000,0.6188,0.7333,0.6274,0.5020,0.5577,0,0.0000,0,0
Ex 485,0.4725,0.4725,0.4725,0.6429,0.6923,0.6666,0.8366,0.1395,0.2390,0,0.0000,0,0
Ex 486,0.3780,0.6300,0.4725,0.7500,0.5000,0.6000,0.8366,0.2788,0.4183,0,0.0000,0,0
Ex 487,0.4725,0.4725,0.4725,0.4909,0.4909,0.4909,0.0000,0.0000,0.0000,0,0.0000,0,0
Ex 488,0.7088,0.7088,0.7088,0.7313,0.5571,0.6324,0.4183,0.2788,0.3346,0,0.0000,0,0
Ex 489,0.7088,0.7088,0.7088,0.5625,0.6923,0.6207,0.8366,0.5577,0.6693,0,0.3333,0,0
Ex 490,0.8100,0.8100,0.8100,0.7448,0.6000,0.6647,0.5977,0.5977,0.5977,0,0.0000,0,0
Ex 491,0.9450,0.7560,0.8400,0.5400,0.5400,0.5400,0.2788,0.4183,0.3346,0,0.2500,0,0
Ex 492,0.9450,0.9450,0.9450,0.6000,0.8182,0.6923,0.8366,0.8366,0.8366,1,0.3333,1,0
Ex 493,0.9450,0.9450,0.9450,0.7961,0.8280,0.8118,0.8366,0.8366,0.8366,1,0.0000,1,0
Ex 494,0.9450,0.7560,0.8400,0.8400,0.8400,0.8400,0.2788,0.3346,0.3042,0,0.5000,0,0
Ex 495,0.7088,0.8100,0.7560,0.8000,0.8471,0.8229,0.8366,0.5577,0.6693,0,0.5000,0,0
Ex 496,0.6300,0.9450,0.7560,0.6400,0.9000,0.7481,0.8366,0.8366,0.8366,0,0.0000,1,0
Ex 497,0.7088,0.9450,0.8100,0.8250,0.6600,0.7333,0.8366,0.8366,0.8366,0,0.3333,1,0
Ex 498,0.7875,0.9450,0.8591,0.9000,0.5728,0.7000,0.8366,0.8366,0.8366,0,0.2000,1,0
Ex 499,0.7560,0.7560,0.7560,0.9000,0.6158,0.7313,0.5577,0.4183,0.4781,0,0.2500,0,0
Ex 500,0.9450,0.9450,0.9450,0.7875,0.4846,0.6000,0.8366,0.8366,0.8366,1,0.0000,1,0
AVERAGE,0.7670,0.8123,0.7707,0.7240,0.6707,0.6866,0.5992,0.5417,0.5456,0.272,0.1833,0.288,0.004
