Exercise,Ent_P,Ent_R,Ent_F1,Attr_P,Attr_R,Attr_F1,Rel_P,Rel_R,Rel_F1,Ent_AllCorrect,Attr_AllCorrect,Rel_AllCorrect,Full_AllCorrect
Ex 474,0.5714,1.0000,0.7273,0.6316,0.8571,0.7273,0.9296,0.3098,0.4647,0,0.0000,0,0
Ex 475,1.0000,0.8000,0.8889,0.8667,0.6500,0.7429,0.4647,0.4647,0.4647,0,0.2500,0,0
Ex 476,0.8333,0.9091,0.8696,0.6875,0.8462,0.7586,0.6640,0.6640,0.6640,0,0.2000,0,0
Ex 477,0.4000,1.0000,0.5714,1.0000,0.8750,0.9333,0.9296,0.9296,0.9296,0,0.5000,1,0
Ex 478,1.0000,1.0000,1.0000,0.9474,0.7500,0.8372,0.7437,0.7437,0.7437,1,0.2000,0,0
Ex 479,0.3750,1.0000,0.5455,0.6923,0.5294,0.6000,0.9296,0.6198,0.7437,0,0.0000,0,0
Ex 480,0.6000,1.0000,0.7500,0.8750,0.8235,0.8485,0.0000,0.0000,0.0000,0,0.3333,0,0
Ex 481,0.5000,0.6667,0.5714,0.4000,0.7500,0.5217,0.9296,0.2324,0.3718,0,0.0000,0,0
Ex 482,0.8333,1.0000,0.9091,1.0000,0.6923,0.8182,0.9296,0.6972,0.7967,0,0.0000,0,0
Ex 483,1.0000,1.0000,1.0000,1.0000,0.6500,0.7879,0.9296,0.9296,0.9296,1,0.0000,1,0
Ex 484,1.0000,1.0000,1.0000,0.9286,0.7222,0.8125,0.9296,0.9296,0.9296,1,0.0000,1,0
Ex 485,0.5000,0.5000,0.5000,0.7143,0.7692,0.7407,0.9296,0.1550,0.2655,0,0.0000,0,0
Ex 486,0.4000,0.6667,0.5000,0.8333,0.5556,0.6667,0.9296,0.3098,0.4647,0,0.0000,0,0
Ex 487,0.5000,0.5000,0.5000,0.5455,0.5455,0.5455,0.0000,0.0000,0.0000,0,0.0000,0,0
Ex 488,0.8000,1.0000,0.8889,0.7778,0.5833,0.6667,0.9296,0.9296,0.9296,0,0.0000,1,0
Ex 489,0.7500,0.7500,0.7500,0.6250,0.7692,0.6897,0.9296,0.6198,0.7437,0,0.3333,0,0
Ex 490,0.8571,0.8571,0.8571,0.8276,0.6667,0.7385,0.7746,0.6640,0.7150,0,0.0000,0,0
Ex 491,0.7143,1.0000,0.8333,0.7778,0.7368,0.7568,0.4647,0.9296,0.6198,0,0.2000,0,0
Ex 492,1.0000,1.0000,1.0000,0.6667,0.9091,0.7692,0.9296,0.9296,0.9296,1,0.3333,1,0
Ex 493,1.0000,1.0000,1.0000,0.8846,0.9200,0.9020,0.9296,0.9296,0.9296,1,0.0000,1,0
Ex 494,1.0000,0.8000,0.8889,0.9333,0.9333,0.9333,0.3718,0.3718,0.3718,0,0.5000,0,0
Ex 495,0.7500,0.8571,0.8000,0.8889,0.9412,0.9143,0.9296,0.6198,0.7437,0,0.5000,0,0
Ex 496,0.6667,1.0000,0.8000,0.7111,1.0000,0.8312,0.9296,0.9296,0.9296,0,0.0000,1,0
Ex 497,0.7500,1.0000,0.8571,0.9167,0.7333,0.8148,0.9296,0.9296,0.9296,0,0.3333,1,0
Ex 498,0.8333,1.0000,0.9091,1.0000,0.6364,0.7778,0.9296,0.9296,0.9296,0,0.2000,1,0
Ex 499,0.8333,1.0000,0.9091,0.9375,0.7143,0.8108,0.9296,0.9296,0.9296,0,0.2000,1,0
Ex 500,1.0000,1.0000,1.0000,0.8750,0.5385,0.6667,0.9296,0.9296,0.9296,1,0.0000,1,0
AVERAGE,0.8096,0.8859,0.8286,0.8049,0.7452,0.7637,0.7437,0.6316,0.6579,0.3052,0.1775,0.3735,0.004
