Exercise,Ent_P,Ent_R,Ent_F1,Attr_P,Attr_R,Attr_F1,Rel_P,Rel_R,Rel_F1,Ent_AllCorrect,Attr_AllCorrect,Rel_AllCorrect,Full_AllCorrect
Ex 474,0.6667,1.0000,0.8000,0.5556,0.7143,0.6250,0.9296,0.3098,0.4647,0,0.0000,0,0
Ex 475,1.0000,0.8000,0.8889,0.9444,0.8500,0.8947,0.9296,0.4647,0.6198,0,0.5000,0,0
Ex 476,0.7857,1.0000,0.8800,0.6863,0.8140,0.7447,0.6198,0.7967,0.6972,0,0.1818,0,0
Ex 477,0.5000,1.0000,0.6667,0.8750,0.8750,0.8750,0.9296,0.9296,0.9296,0,0.5000,1,0
Ex 478,1.0000,1.0000,1.0000,0.8750,0.8750,0.8750,0.7437,0.7437,0.7437,1,0.2000,0,0
Ex 479,0.3750,1.0000,0.5455,0.6923,0.5294,0.6000,0.9296,0.6198,0.7437,0,0.0000,0,0
Ex 480,0.6000,1.0000,0.7500,0.8824,0.8824,0.8824,0.0000,0.0000,0.0000,0,0.6667,0,0
Ex 481,0.5714,0.6667,0.6154,0.3684,0.8750,0.5185,0.9296,0.2324,0.3718,0,0.0000,0,0
Ex 482,0.7143,1.0000,0.8333,0.8333,0.7692,0.8000,0.9296,0.6972,0.7967,0,0.2000,0,0
Ex 483,0.8333,1.0000,0.9091,1.0000,0.6000,0.7500,0.9296,0.6972,0.7967,0,0.0000,0,0
Ex 484,1.0000,1.0000,1.0000,0.8947,0.9444,0.9189,0.9296,0.9296,0.9296,1,0.6000,1,0
Ex 485,0.5000,0.6667,0.5714,0.5455,0.7500,0.6316,0.9296,0.3098,0.4647,0,0.0000,0,0
Ex 486,0.4000,0.6667,0.5000,1.0000,0.7778,0.8750,0.9296,0.3098,0.4647,0,0.0000,0,0
Ex 487,1.0000,1.0000,1.0000,0.5333,0.6154,0.5714,0.9296,0.9296,0.9296,1,0.0000,1,0
Ex 488,0.7500,0.7500,0.7500,0.7647,0.6190,0.6842,0.9296,0.3098,0.4647,0,0.0000,0,0
Ex 489,0.6000,0.7500,0.6667,0.5556,0.7692,0.6452,0.9296,0.6198,0.7437,0,0.0000,0,0
Ex 490,0.8571,0.8571,0.8571,0.8750,0.7778,0.8235,0.7746,0.6640,0.7150,0,0.3333,0,0
Ex 491,0.7143,1.0000,0.8333,0.7143,0.7895,0.7500,0.4647,0.9296,0.6198,0,0.2000,0,0
Ex 492,1.0000,1.0000,1.0000,0.5000,0.7273,0.5926,0.6972,0.9296,0.7967,1,0.0000,0,0
Ex 493,1.0000,1.0000,1.0000,0.8846,0.9200,0.9020,0.9296,0.9296,0.9296,1,0.0000,1,0
Ex 494,1.0000,0.8000,0.8889,0.9333,0.9333,0.9333,0.3718,0.3718,0.3718,0,0.5000,0,0
Ex 495,1.0000,0.8571,0.9231,0.9355,0.8529,0.8923,0.9296,0.6198,0.7437,0,0.1667,0,0
Ex 496,0.6667,1.0000,0.8000,0.6977,0.9375,0.8000,0.9296,0.9296,0.9296,0,0.0000,1,0
Ex 497,0.6000,1.0000,0.7500,0.7857,0.7333,0.7586,0.9296,0.9296,0.9296,0,0.3333,1,0
Ex 498,0.8333,1.0000,0.9091,0.9048,0.8636,0.8837,0.9296,0.9296,0.9296,0,0.0000,1,0
Ex 499,1.0000,1.0000,1.0000,0.9444,0.8095,0.8718,0.9296,0.9296,0.9296,1,0.4000,1,0
Ex 500,1.0000,1.0000,1.0000,0.9048,0.7308,0.8085,0.9296,0.9296,0.9296,1,0.1667,1,0
AVERAGE,0.7997,0.8807,0.8212,0.7794,0.7803,0.7701,0.7544,0.6455,0.6719,0.2811,0.1769,0.3574,0.008
