Exercise,Ent_P,Ent_R,Ent_F1,Attr_P,Attr_R,Attr_F1,Rel_P,Rel_R,Rel_F1,Ent_AllCorrect,Attr_AllCorrect,Rel_AllCorrect,Full_AllCorrect
Ex 476,0.9091,0.9091,0.9091,0.8000,0.9000,0.8471,0.3984,0.3984,0.3984,0,0.5000,0,0
Ex 477,0.6667,1.0000,0.8000,0.5714,0.5000,0.5333,0.9296,0.9296,0.9296,0,0.0000,1,0
Ex 478,1.0000,1.0000,1.0000,0.8750,0.5833,0.7000,0.7437,0.7437,0.7437,1,0.0000,0,0
Ex 479,0.5000,1.0000,0.6667,0.7143,0.5882,0.6452,0.9296,0.9296,0.9296,0,0.0000,1,0
Ex 480,0.6000,1.0000,0.7500,1.0000,0.8824,0.9375,0.0000,0.0000,0.0000,0,0.3333,0,0
Ex 481,0.5000,0.5000,0.5000,0.7143,0.8333,0.7692,0.9296,0.2324,0.3718,0,0.0000,0,0
Ex 483,1.0000,1.0000,1.0000,0.9474,0.9000,0.9231,0.6972,0.6972,0.6972,1,0.4000,0,0
Ex 484,1.0000,1.0000,1.0000,0.9286,0.7222,0.8125,0.9296,0.9296,0.9296,1,0.0000,1,0
Ex 485,0.3333,0.3333,0.3333,0.8333,0.4545,0.5882,0.0000,0.0000,0.0000,0,0.0000,0,0
Ex 486,0.6000,1.0000,0.7500,0.5556,0.3333,0.4167,0.9296,0.6198,0.7437,0,0.0000,0,0
Ex 487,0.5000,1.0000,0.6667,0.6250,0.3846,0.4762,0.9296,0.9296,0.9296,0,0.0000,1,0
Ex 488,0.5714,1.0000,0.7273,0.8462,0.4583,0.5946,0.9296,0.6198,0.7437,0,0.0000,0,0
Ex 489,0.6000,0.7500,0.6667,0.6000,0.4615,0.5217,0.9296,0.6198,0.7437,0,0.0000,0,0
Ex 490,0.8571,0.8571,0.8571,0.9600,0.6667,0.7869,0.7746,0.6640,0.7150,0,0.1667,0,0
Ex 491,0.6250,1.0000,0.7692,0.8667,0.6842,0.7647,0.4647,0.9296,0.6198,0,0.2000,0,0
Ex 492,0.7500,1.0000,0.8571,0.6667,0.7273,0.6957,0.6198,0.6198,0.6198,0,0.0000,0,0
Ex 493,1.0000,0.8000,0.8889,0.8235,0.6667,0.7368,0.9296,0.6972,0.7967,0,0.0000,0,0
Ex 494,1.0000,0.8000,0.8889,0.8929,0.8333,0.8621,0.3098,0.1859,0.2324,0,0.0000,0,0
Ex 495,1.0000,1.0000,1.0000,0.8750,0.9211,0.8974,0.9296,0.9296,0.9296,1,0.2857,1,0
Ex 496,0.6000,0.7500,0.6667,0.9200,0.7931,0.8519,0.9296,0.6972,0.7967,0,0.0000,0,0
Ex 497,0.7500,1.0000,0.8571,0.9091,0.6667,0.7692,0.4647,0.4647,0.4647,0,0.3333,0,0
Ex 498,0.7143,1.0000,0.8333,0.8571,0.5455,0.6667,0.9296,0.9296,0.9296,0,0.2000,1,0
Ex 500,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,0.9296,0.9296,0.9296,1,1.0000,1,1
AVERAGE,0.8122,0.9011,0.8387,0.8505,0.6889,0.7532,0.7304,0.6037,0.6347,0.2776,0.1314,0.2735,0.0082
