Exercise,Ent_P,Ent_R,Ent_F1,Attr_P,Attr_R,Attr_F1,Rel_P,Rel_R,Rel_F1,Ent_AllCorrect,Attr_AllCorrect,Rel_AllCorrect,Full_AllCorrect
Ex 473,0.9450,0.9450,0.9450,0.9000,0.8590,0.8790,0.6000,0.9000,0.7200,1,0.7500,0,0
Ex 474,0.9450,0.7088,0.8100,0.6546,0.8000,0.7200,0.4500,0.3000,0.3600,0,0.6667,0,0
Ex 475,0.9450,0.7560,0.8400,0.7200,0.5400,0.6171,0.3600,0.4500,0.4000,0,0.2500,0,0
Ex 476,0.9450,0.8591,0.9001,0.7683,0.7875,0.7778,0.5000,0.6429,0.5625,0,0.6000,0,0
Ex 477,0.9450,0.9450,0.9450,0.9000,0.6750,0.7714,0.9000,0.9000,0.9000,1,0.0000,1,0
Ex 478,0.9450,0.9450,0.9450,0.8572,0.7500,0.8000,0.7200,0.7200,0.7200,1,0.4000,0,0
Ex 479,0.4725,0.9450,0.6300,0.7411,0.7411,0.7411,0.9000,0.9000,0.9000,0,0.0000,1,0
Ex 480,0.7088,0.9450,0.8100,0.9000,0.8471,0.8727,0.4500,0.9000,0.6000,0,0.6667,0,0
Ex 481,0.4725,0.4725,0.4725,0.5400,0.9000,0.6750,0.9000,0.2250,0.3600,0,0.3333,0,0
Ex 482,0.9450,0.9450,0.9450,0.9000,0.7616,0.8250,0.9000,0.9000,0.9000,1,0.4000,1,0
Ex 483,0.9450,0.9450,0.9450,0.9000,0.9000,0.9000,0.9000,0.9000,0.9000,1,1.0000,1,1
Ex 484,0.9450,0.9450,0.9450,0.8438,0.7500,0.7942,0.9000,0.9000,0.9000,1,0.6000,1,0
Ex 485,0.7560,0.6300,0.6873,0.5400,0.5062,0.5225,0.9000,0.3000,0.4500,0,0.0000,0,0
Ex 486,0.5670,0.9450,0.7088,0.9000,0.4800,0.6261,0.9000,0.6000,0.7200,0,0.3333,0,0
Ex 487,0.9450,0.9450,0.9450,0.5539,0.5539,0.5539,0.9000,0.9000,0.9000,1,0.0000,1,0
Ex 488,0.7088,0.7088,0.7088,0.7500,0.4286,0.5455,0.4500,0.3000,0.3600,0,0.0000,0,0
Ex 489,0.5670,0.7088,0.6300,0.5250,0.4846,0.5040,0.9000,0.6000,0.7200,0,0.0000,0,0
Ex 490,0.8100,0.8100,0.8100,0.7616,0.5500,0.6387,0.6429,0.6429,0.6429,0,0.1667,0,0
Ex 491,0.5400,0.7560,0.6300,0.3461,0.3000,0.3214,0.4500,0.9000,0.6000,0,0.0000,0,0
Ex 492,0.9450,0.9450,0.9450,0.5400,0.4909,0.5143,0.6750,0.9000,0.7714,1,0.0000,0,0
Ex 493,0.9450,0.9450,0.9450,0.8500,0.6120,0.7116,0.9000,0.9000,0.9000,1,0.0000,1,0
Ex 494,0.9450,0.7560,0.8400,0.8419,0.8700,0.8557,0.3000,0.3600,0.3272,0,0.7500,0,0
Ex 495,0.9450,0.9450,0.9450,0.7683,0.8290,0.7975,0.9000,0.9000,0.9000,1,0.4286,1,0
Ex 496,0.4200,0.9450,0.5816,0.9000,0.4781,0.6245,0.9000,0.9000,0.9000,0,0.0000,1,0
Ex 497,0.9450,0.6300,0.7560,0.7200,0.6546,0.6857,0.0000,0.0000,0.0000,0,0.5000,0,0
Ex 498,0.5906,0.9450,0.7269,0.9000,0.4909,0.6353,0.9000,0.9000,0.9000,0,0.0000,1,0
Ex 499,0.9450,0.7560,0.8400,0.8438,0.7106,0.7714,0.6000,0.4500,0.5143,0,0.5000,0,0
Ex 500,0.9450,0.9450,0.9450,0.9000,0.7961,0.8449,0.6429,0.9000,0.7500,1,0.5000,0,0
AVERAGE,0.7773,0.8261,0.7824,0.7660,0.6659,0.7041,0.6034,0.5706,0.5630,0.32,0.2851,0.272,0.008
