Exercise,Ent_P,Ent_R,Ent_F1,Attr_P,Attr_R,Attr_F1,Rel_P,Rel_R,Rel_F1,Ent_AllCorrect,Attr_AllCorrect,Rel_AllCorrect,Full_AllCorrect
Ex 474,1.0000,0.7500,0.8571,0.6000,0.5455,0.5714,1.0000,0.6667,0.8000,0,0.0000,0,0
Ex 475,1.0000,0.6000,0.7500,0.5625,0.6000,0.5806,1.0000,0.5000,0.6667,0,0.0000,0,0
Ex 476,0.6000,0.2727,0.3750,0.7500,0.5000,0.6000,1.0000,0.1429,0.2500,0,0.0000,0,0
Ex 477,0.6667,1.0000,0.8000,0.6667,0.5000,0.5714,1.0000,1.0000,1.0000,0,0.0000,1,0
Ex 478,1.0000,0.6000,0.7500,0.8182,0.6923,0.7500,1.0000,0.4000,0.5714,0,0.0000,0,0
Ex 479,1.0000,1.0000,1.0000,0.5714,0.4706,0.5161,1.0000,0.6667,0.8000,1,0.0000,0,0
Ex 480,0.5000,0.6667,0.5714,1.0000,0.6154,0.7619,0.0000,0.0000,0.0000,0,0.0000,0,0
Ex 481,0.6667,0.3333,0.4444,0.5000,1.0000,0.6667,0.0000,0.0000,0.0000,0,0.0000,0,0
Ex 482,1.0000,0.6000,0.7500,0.9000,0.6000,0.7200,1.0000,0.5000,0.6667,0,0.0000,0,0
Ex 483,1.0000,0.6000,0.7500,0.9167,0.8462,0.8800,1.0000,0.5000,0.6667,0,0.3333,0,0
Ex 484,1.0000,0.6000,0.7500,0.6154,0.8889,0.7273,1.0000,0.4000,0.5714,0,0.3333,0,0
Ex 485,0.3333,0.1667,0.2222,0.2500,0.2500,0.2500,0.0000,0.0000,0.0000,0,0.0000,0,0
Ex 486,0.6667,0.6667,0.6667,0.7500,0.3333,0.4615,1.0000,0.3333,0.5000,0,0.0000,0,0
Ex 487,0.6667,1.0000,0.8000,0.3750,0.2308,0.2857,1.0000,1.0000,1.0000,0,0.0000,1,0
Ex 488,1.0000,0.7500,0.8571,0.5000,0.3571,0.4167,0.5000,0.3333,0.4000,0,0.0000,0,0
Ex 489,1.0000,0.7500,0.8571,0.6923,0.6923,0.6923,1.0000,0.6667,0.8000,0,0.0000,0,0
Ex 490,0.6667,0.2857,0.4000,0.8750,0.5833,0.7000,0.0000,0.0000,0.0000,0,0.0000,0,0
Ex 491,1.0000,0.6000,0.7500,0.5833,0.5833,0.5833,1.0000,1.0000,1.0000,0,0.3333,1,0
Ex 492,0.6667,0.6667,0.6667,1.0000,0.6667,0.8000,0.0000,0.0000,0.0000,0,0.5000,0,0
Ex 493,1.0000,0.6000,0.7500,0.7333,0.6471,0.6875,1.0000,0.5000,0.6667,0,0.0000,0,0
Ex 494,1.0000,0.6000,0.7500,0.9048,0.8261,0.8636,1.0000,0.4000,0.5714,0,0.0000,0,0
Ex 495,1.0000,0.5714,0.7273,0.7391,0.7727,0.7556,1.0000,0.3333,0.5000,0,0.0000,0,0
Ex 496,0.6667,0.5000,0.5714,0.9286,0.6190,0.7429,1.0000,0.2500,0.4000,0,0.0000,0,0
Ex 497,0.6667,0.6667,0.6667,0.8000,0.7273,0.7619,0.0000,0.0000,0.0000,0,0.5000,0,0
Ex 498,1.0000,0.6000,0.7500,0.7692,0.7143,0.7407,1.0000,0.3333,0.5000,0,0.0000,0,0
Ex 499,1.0000,0.4000,0.5714,0.7500,0.8182,0.7826,1.0000,0.2500,0.4000,0,0.5000,0,0
Ex 500,1.0000,0.6667,0.8000,1.0000,0.6667,0.8000,1.0000,0.6000,0.7500,0,0.0000,0,0
AVERAGE,0.8376,0.6381,0.6956,0.7277,0.6364,0.6672,0.6625,0.3674,0.4436,0.1004,0.0729,0.1325,0.0
