Exercise,Ent_P,Ent_R,Ent_F1,Attr_P,Attr_R,Attr_F1,Rel_P,Rel_R,Rel_F1,Ent_AllCorrect,Attr_AllCorrect,Rel_AllCorrect,Full_AllCorrect
Ex 474,0.5000,1.0000,0.6667,0.6154,0.5714,0.5926,0.0000,0.0000,0.0000,0,0.0000,0,0
Ex 475,1.0000,0.8000,0.8889,0.8235,0.7000,0.7568,0.5000,0.2500,0.3333,0,0.0000,0,0
Ex 476,0.7273,0.7273,0.7273,0.8889,0.7500,0.8136,0.6667,0.2857,0.4000,0,0.2500,0,0
Ex 477,0.2500,1.0000,0.4000,0.6667,0.5000,0.5714,1.0000,1.0000,1.0000,0,0.0000,1,0
Ex 478,0.8333,1.0000,0.9091,0.9048,0.7917,0.8444,0.8000,0.8000,0.8000,0,0.2000,0,0
Ex 479,0.3750,1.0000,0.5455,0.5714,0.4706,0.5161,1.0000,0.3333,0.5000,0,0.0000,0,0
Ex 480,0.3750,1.0000,0.5455,1.0000,0.6471,0.7857,0.0000,0.0000,0.0000,0,0.0000,0,0
Ex 481,0.5000,0.5000,0.5000,0.4545,0.8333,0.5882,0.0000,0.0000,0.0000,0,0.0000,0,0
Ex 482,0.8333,1.0000,0.9091,0.7917,0.7308,0.7600,1.0000,0.5000,0.6667,0,0.0000,0,0
Ex 483,1.0000,1.0000,1.0000,0.9444,0.8500,0.8947,1.0000,0.5000,0.6667,1,0.4000,0,0
Ex 484,0.8333,1.0000,0.9091,0.6957,0.8889,0.7805,1.0000,0.4000,0.5714,0,0.2000,0,0
Ex 485,0.3333,0.3333,0.3333,0.4444,0.3636,0.4000,0.0000,0.0000,0.0000,0,0.0000,0,0
Ex 486,0.4000,0.6667,0.5000,0.7500,0.3333,0.4615,1.0000,0.3333,0.5000,0,0.0000,0,0
Ex 487,0.4000,1.0000,0.5714,0.3333,0.1538,0.2105,0.0000,0.0000,0.0000,0,0.0000,0,0
Ex 488,0.6667,1.0000,0.8000,0.6000,0.3750,0.4615,0.5000,0.3333,0.4000,0,0.0000,0,0
Ex 489,0.6000,0.7500,0.6667,0.6923,0.6923,0.6923,1.0000,0.6667,0.8000,0,0.0000,0,0
Ex 490,0.6250,0.7143,0.6667,0.9048,0.5758,0.7037,0.0000,0.0000,0.0000,0,0.0000,0,0
Ex 491,0.8000,0.8000,0.8000,0.6250,0.6667,0.6452,1.0000,1.0000,1.0000,0,0.2500,1,0
Ex 492,0.5000,1.0000,0.6667,0.6250,0.4545,0.5263,1.0000,0.6667,0.8000,0,0.3333,0,0
Ex 493,1.0000,1.0000,1.0000,0.6957,0.6400,0.6667,1.0000,1.0000,1.0000,1,0.0000,1,0
Ex 494,1.0000,1.0000,1.0000,0.9000,0.7500,0.8182,1.0000,0.4000,0.5714,1,0.0000,0,0
Ex 495,1.0000,1.0000,1.0000,0.7436,0.7632,0.7532,1.0000,0.6667,0.8000,1,0.0000,0,0
Ex 496,0.3750,0.7500,0.5000,0.9444,0.5862,0.7234,1.0000,0.2500,0.4000,0,0.0000,0,0
Ex 497,0.6000,1.0000,0.7500,0.7500,0.6000,0.6667,1.0000,1.0000,1.0000,0,0.3333,1,0
Ex 498,0.8333,1.0000,0.9091,0.7500,0.6818,0.7143,0.5000,0.3333,0.4000,0,0.0000,0,0
Ex 499,0.6667,0.8000,0.7273,0.8333,0.7895,0.8108,1.0000,0.2500,0.4000,0,0.2500,0,0
Ex 500,1.0000,1.0000,1.0000,1.0000,0.7308,0.8444,1.0000,0.8000,0.8889,1,0.1667,0,0
AVERAGE,0.7187,0.8931,0.7773,0.7267,0.6432,0.672,0.7175,0.419,0.5051,0.1325,0.0776,0.1044,0.0
