Exercise,Ent_P,Ent_R,Ent_F1,Attr_P,Attr_R,Attr_F1,Rel_P,Rel_R,Rel_F1,Ent_AllCorrect,Attr_AllCorrect,Rel_AllCorrect,Full_AllCorrect
Ex 484,0.7143,1.0000,0.8333,0.5789,0.6111,0.5946,1.0000,1.0000,1.0000,0,0.0000,1,0
Ex 485,0.5714,0.6667,0.6154,0.5000,0.6875,0.5789,1.0000,0.1667,0.2857,0,0.0000,0,0
Ex 486,0.3000,1.0000,0.4615,0.7500,0.4000,0.5217,1.0000,0.6667,0.8000,0,0.0000,0,0
Ex 487,0.4000,1.0000,0.5714,0.5882,0.7692,0.6667,1.0000,1.0000,1.0000,0,0.0000,1,0
Ex 488,0.5000,1.0000,0.6667,0.4737,0.7500,0.5806,0.6667,0.6667,0.6667,0,0.0000,0,0
Ex 489,0.5000,0.7500,0.6000,0.6250,0.7692,0.6897,1.0000,0.6667,0.8000,0,0.3333,0,0
Ex 490,0.5833,1.0000,0.7368,0.7500,0.6923,0.7200,0.8571,0.8571,0.8571,0,0.2857,0,0
Ex 491,0.4167,1.0000,0.5882,0.3611,0.6842,0.4727,0.5000,1.0000,0.6667,0,0.0000,0,0
Ex 492,0.5000,1.0000,0.6667,0.3333,0.8182,0.4737,0.6667,0.6667,0.6667,0,0.0000,0,0
Ex 493,0.8333,1.0000,0.9091,0.8214,0.9200,0.8679,1.0000,1.0000,1.0000,0,0.0000,1,0
Ex 494,0.8000,0.8000,0.8000,0.7436,0.9667,0.8406,0.5000,0.4000,0.4444,0,0.2500,0,0
Ex 495,0.7000,1.0000,0.8235,0.7727,0.8947,0.8293,1.0000,1.0000,1.0000,0,0.0000,1,0
Ex 496,0.3333,1.0000,0.5000,0.6000,0.6562,0.6269,1.0000,1.0000,1.0000,0,0.0000,1,0
Ex 497,0.3750,1.0000,0.5455,0.5556,0.6667,0.6061,1.0000,1.0000,1.0000,0,0.0000,1,0
Ex 498,0.6250,1.0000,0.7692,0.7037,0.8636,0.7755,0.7500,1.0000,0.8571,0,0.2000,0,0
Ex 499,0.4545,1.0000,0.6250,0.5926,0.7619,0.6667,1.0000,1.0000,1.0000,0,0.0000,1,0
Ex 500,1.0000,1.0000,1.0000,0.8333,0.9615,0.8929,1.0000,1.0000,1.0000,1,0.6667,1,0
AVERAGE,0.5542,0.9138,0.6664,0.6001,0.7476,0.6549,0.7937,0.6479,0.6876,0.0293,0.0619,0.2762,0.0
