exercise_id,entity_1,entity_2,x_text,x_dep,x_type,x_cooccur,label
42,Property Manager,Maintenance Personnel,0.6550487875938416,0.25,0.6751991808414459,0.1,0
42,Property Manager,Building,0.5696204900741577,0.25,0.6534487307071686,0.0,0
42,Property Manager,Worker handles maintenance records,0.7127647995948792,0.25,0.6082106083631516,0.1,0
42,Resident,Maintenance Record,0.5594258308410645,0.25,0.6190970912575722,0.3,1
42,Resident,Maintenance Personnel,0.6715587377548218,0.25,0.7007660120725632,0.2,0
42,Resident,Building,0.7052522897720337,0.143,0.6430270075798035,0.1,1
42,Resident,Worker handles maintenance records,0.5603843927383423,0.25,0.6094770431518555,0.2,0
42,Maintenance Record,Maintenance Personnel,0.5777045488357544,0.25,0.7985071539878845,0.1,0
42,Maintenance Record,Building,0.6022202372550964,0.25,0.5831413939595222,0.1,0
42,Maintenance Record,Worker handles maintenance records,0.5592371225357056,1.0,0.8861512541770935,0.0,0
42,Maintenance Personnel,Building,0.5646257400512695,0.25,0.6624330878257751,0.0,0
42,Maintenance Personnel,Worker handles maintenance records,0.5751218795776367,0.25,0.8294725716114044,0.0,1
42,Building,Worker handles maintenance records,0.6130678057670593,0.25,0.5353504866361618,0.0,0
43,Loan Application,Loan Approval,0.7503834962844849,0.25,0.8811001181602478,0.5,1
43,Loan Application,Approval officer,0.6496031284332275,0.25,0.5930889770388603,0.643,0
43,Loan Approval,Approval officer,0.6236639022827148,0.2,0.718810647726059,0.0,1
44,Property,Analysis report,0.712581992149353,0.25,0.6417783498764038,0.5,1
45,Warehouse,Good,0.8070301413536072,0.5,0.5114587787538767,0.333,0
45,Warehouse,Warehouse Good Record,0.6415283679962158,0.5,0.6820490956306458,0.333,1
45,Warehouse,Inventory,0.8070301413536072,0.333,0.6989842653274536,0.5,1
45,Warehouse,Outgoing record,0.6436029672622681,0.25,0.5207135416567326,0.167,1
45,Good,Warehouse Good Record,0.4930398464202881,0.5,0.6246410310268402,0.5,1
45,Good,Inventory,0.8070301413536072,0.25,0.5178883671760559,0.333,1
45,Good,Outgoing record,0.2695683240890503,0.25,0.5564005002379417,0.333,1
45,Warehouse Good Record,Inventory,0.7009143829345703,0.25,0.5840801149606705,0.5,0
45,Warehouse Good Record,Outgoing record,0.5997426509857178,0.167,0.6519008427858353,0.0,0
45,Inventory,Outgoing record,0.5962899923324585,0.25,0.5542870536446571,0.167,0
46,Member,Shopping Record,0.8660593032836914,0.333,0.5652150735259056,0.875,1
46,Member,Point Redemption Record,0.8660593032836914,0.5,0.5728250741958618,0.875,1
46,Shopping Record,Point Redemption Record,0.8660593032836914,0.333,0.7147459834814072,0.5,0
47,Reporter,News Article,0.6498342156410217,0.25,0.7774450778961182,0.5,0
47,Reporter,Editor,0.7805052995681763,0.167,0.6985388696193695,0.5,0
47,Reporter,Publisher,0.8262410163879395,0.333,0.6557283699512482,0.25,0
47,Reporter,Article Reporter Table,0.6139161586761475,0.5,0.7757325768470764,0.5,1
47,Reporter,Article Editor Table,0.6345881223678589,0.25,0.6373180747032166,0.5,0
47,Reporter,Article Publisher Table,0.6825607419013977,0.25,0.682381272315979,0.5,0
47,News Article,Editor,0.6316434144973755,0.25,0.6442736238241196,0.5,0
47,News Article,Publisher,0.6660457849502563,0.25,0.6257061809301376,0.5,0
47,News Article,Article Reporter Table,0.6137082576751709,0.2,0.7857397198677063,0.0,1
47,News Article,Article Editor Table,0.5875051617622375,0.2,0.6970532387495041,0.0,1
47,News Article,Article Publisher Table,0.627315878868103,0.2,0.7672142684459686,0.0,1
47,Editor,Publisher,0.8262410163879395,0.5,0.659065622830375,0.25,0
47,Editor,Article Reporter Table,0.6098213195800781,0.25,0.6186269000172615,0.5,0
47,Editor,Article Editor Table,0.44298607110977173,0.5,0.6841764152050018,0.5,1
47,Editor,Article Publisher Table,0.5569279789924622,0.25,0.6571320295333862,0.5,0
47,Publisher,Article Reporter Table,0.6754636764526367,0.25,0.6218022629618645,0.5,0
47,Publisher,Article Editor Table,0.5740661025047302,0.25,0.5855061858892441,0.5,0
47,Publisher,Article Publisher Table,0.538313627243042,0.5,0.6635659337043762,0.5,1
47,Article Reporter Table,Article Editor Table,0.5831592082977295,0.167,0.8631408214569092,0.5,0
47,Article Reporter Table,Article Publisher Table,0.6216404438018799,0.167,0.8801259994506836,0.25,0
47,Article Editor Table,Article Publisher Table,0.48572075366973877,0.167,0.8801665902137756,0.25,0
48,Reporter,Editor,0.8103076219558716,0.167,0.6985388696193695,0.167,0
48,Reporter,Publisher,0.705605149269104,0.25,0.6557283699512482,0.0,0
48,Reporter,Manuscript,0.910347044467926,0.2,0.63092240691185,0.5,0
48,Reporter,Writing Record,0.6474218368530273,0.25,0.6634398102760315,0.0,1
48,Reporter,Review Record,0.6665986776351929,0.25,0.6117913872003555,0.333,0
48,Reporter,Publication Record,0.6843329668045044,0.25,0.6391464173793793,0.167,0
48,Editor,Publisher,0.599280059337616,0.25,0.659065622830375,0.0,0
48,Editor,Manuscript,0.8103076219558716,0.2,0.7413995862007141,0.167,0
48,Editor,Writing Record,0.5331968069076538,0.25,0.6554456651210785,0.0,0
48,Editor,Review Record,0.5296663641929626,0.25,0.5733837708830833,0.167,1
48,Editor,Publication Record,0.6083893775939941,0.25,0.6277466118335724,0.0,0
48,Publisher,Manuscript,0.733333170413971,0.25,0.7604379843722346,0.167,0
48,Publisher,Writing Record,0.6062859892845154,0.25,0.6109864264726639,0.0,0
48,Publisher,Review Record,0.6170858144760132,0.25,0.5468467622995377,0.0,0
48,Publisher,Publication Record,0.6068716049194336,0.25,0.6234055757522583,0.0,1
48,Manuscript,Writing Record,0.5810195803642273,0.25,0.7540141940116882,0.167,1
48,Manuscript,Review Record,0.5834867358207703,0.25,0.6064237952232361,0.667,1
48,Manuscript,Publication Record,0.6143995523452759,0.25,0.6231399029493332,0.333,1
48,Writing Record,Review Record,0.5136550068855286,0.167,0.7752838730812073,0.0,0
48,Writing Record,Publication Record,0.5533319115638733,0.167,0.670943096280098,0.0,0
48,Review Record,Publication Record,0.50856614112854,0.167,0.6360170543193817,0.333,0
49,Program,Host,0.8974322080612183,0.143,0.5877675265073776,1.0,0
49,Program,Host Program Assignment,0.5105999708175659,0.5,0.574385292828083,1.0,1
49,Host,Host Program Assignment,0.5167527198791504,0.5,0.6945195496082306,1.0,1
50,Movie,Copyright Holder,0.861745297908783,0.5,0.3419294424488863,0.6,0
50,Movie,License Movie,0.5505397319793701,0.5,0.628727987408638,0.4,1
50,Copyright Holder,License Movie,0.6495116949081421,0.25,0.6317629814147949,0.6,1
51,Reservoir and River,Monitoring Personnel,0.7378519773483276,0.25,0.5110347587615252,0.579,0
51,Reservoir and River,Maintenance Personnel,0.7056092023849487,0.25,0.5457865484058857,0.579,0
51,Reservoir and River,Resource Monitoring,0.7547497153282166,0.25,0.591057114303112,0.684,1
51,Reservoir and River,Resource Maintenance,0.6999685168266296,0.25,0.5947899743914604,0.684,1
51,Monitoring Personnel,Maintenance Personnel,0.7956321835517883,0.5,0.8006273210048676,0.316,0
51,Monitoring Personnel,Resource Monitoring,0.8066190481185913,0.25,0.8034305572509766,0.368,1
51,Monitoring Personnel,Resource Maintenance,0.6400336027145386,0.25,0.667433500289917,0.579,0
51,Maintenance Personnel,Resource Monitoring,0.7956321835517883,0.5,0.6695613861083984,0.526,0
51,Maintenance Personnel,Resource Maintenance,0.8400574326515198,0.167,0.771412193775177,0.368,1
51,Resource Monitoring,Resource Maintenance,0.6533735990524292,0.25,0.8623610436916351,0.316,0
52,Land,Project,0.8731529116630554,0.2,0.8006446928206059,0.571,0
52,Land,Land Change,0.8731529116630554,0.5,0.6262089759111404,0.429,1
52,Land,Land Usage Status,0.6355239152908325,0.5,0.6145583540201187,0.643,1
52,Project,Land Change,0.8731529116630554,0.25,0.5857666581869125,0.571,0
52,Project,Land Usage Status,0.6477451920509338,0.25,0.49234937224537134,0.571,1
52,Land Change,Land Usage Status,0.6860929727554321,0.25,0.7147265821695328,0.214,0
53,Processing Pool,Staff,0.8841942548751831,0.333,0.5581632703542709,0.364,0
53,Processing Pool,Processing Pool Record,0.657804012298584,0.5,0.9067033529281616,0.545,1
53,Processing Pool,Processing Pool Maintenance,0.8556184768676758,0.333,0.9208910763263702,0.545,1
53,Staff,Processing Pool Record,0.6403332352638245,0.25,0.5680712312459946,0.455,1
53,Staff,Processing Pool Maintenance,0.6943891048431396,0.25,0.5190569888800383,0.364,1
53,Processing Pool Record,Processing Pool Maintenance,0.7428178787231445,0.25,0.8648194074630737,0.455,0
54,User,Operator,0.8280569314956665,0.2,0.5923049598932266,0.25,0
54,User,Supply Record,0.5527698993682861,0.25,0.542992614209652,0.5,1
54,Operator,Supply Record,0.5039694309234619,0.25,0.5464672148227692,0.25,1
55,Operator,User,0.8726998567581177,0.2,0.5923049598932266,0.25,0
55,Operator,Electricity Usage Record,0.8726998567581177,0.25,0.5334921404719353,0.25,1
55,User,Electricity Usage Record,0.8726998567581177,0.25,0.5966316536068916,0.5,1
56,Operator,User,0.7471362352371216,0.25,0.5923049598932266,0.25,0
56,Operator,Billing Record,0.7471362352371216,0.143,0.5499517545104027,0.25,1
56,User,Billing Record,0.7471362352371216,0.167,0.5772609189152718,0.5,1
57,Equipment,Maintainer,0.6256278157234192,0.25,0.6794372051954269,0.25,0
57,Equipment,Maintenance Record,0.6256278157234192,0.2,0.6292902231216431,0.5,1
57,Maintainer,Maintenance Record,0.6256278157234192,0.25,0.749833956360817,0.25,1
58,Equipment,Inspection Personnel,0.8608211278915405,0.5,0.7188582271337509,0.636,0
58,Equipment,Inspection Record,0.888810396194458,0.333,0.6338130533695221,0.636,1
58,Inspection Personnel,Inspection Record,0.8282421231269836,0.25,0.8551961183547974,0.636,1
59,Handler,Fault Handling,0.5156803131103516,0.25,0.6787039637565613,0.2,1
60,Project,Researcher,0.7377676367759705,0.25,0.7053418308496475,0.4,1
60,Project,Research Result,0.749151349067688,0.5,0.6364718973636627,0.4,0
60,Project,Fund Usage,0.6799910068511963,0.25,0.5859913602471352,0.2,1
60,Researcher,Research Result,0.749151349067688,0.25,0.7756644189357758,0.6,1
60,Researcher,Fund Usage,0.6340942978858948,0.25,0.5631992071866989,0.0,0
60,Research Result,Fund Usage,0.600174069404602,0.25,0.5543451458215714,0.0,0
61,Patent,Inventor,0.85445636510849,0.25,0.7985581457614899,0.5,0
61,Patent,Patent application record,0.7054622769355774,0.5,0.8154930770397186,0.5,1
61,Inventor,Patent application record,0.7054622769355774,0.333,0.6669986248016357,0.5,1
62,Document,Author,0.8572219610214233,0.25,0.669378399848938,0.5,0
62,Document,Modification Record,0.7325443625450134,0.25,0.6534308940172195,0.25,1
62,Author,Modification Record,0.5107394456863403,0.25,0.5698648393154144,0.25,1
63,Scientific and Technological Achievement,Product,0.9660414457321167,0.167,0.6549880802631378,0.75,0
63,Scientific and Technological Achievement,Achievement Transformation,0.9660414457321167,0.5,0.7509281039237976,0.75,1
63,Product,Achievement Transformation,0.9660414457321167,0.167,0.6365636736154556,0.75,1
64,Project,Expert,0.9116120934486389,0.333,0.5935164093971252,0.5,0
64,Project,Project Review Record,0.7371256351470947,0.5,0.6166541427373886,0.5,1
64,Expert,Project Review Record,0.7371256351470947,0.25,0.5307713858783245,0.75,1
65,Employee,,0.8106796145439148,0.0,0.615947961807251,0.75,0
65,Employee,Employee Participation,0.40158799290657043,0.5,0.8278883695602417,0.0,1
65,,Employee Participation,0.42678073048591614,0.0,0.5843103229999542,0.75,0
66,Community,Owner,0.3850573003292084,0.25,0.681886225938797,0.0,1
66,Community,House,0.2923353910446167,0.25,0.7207194268703461,0.0,0
66,Community,Repair Application Record,0.3407837450504303,0.25,0.5291809588670731,0.0,0
66,Owner,House,0.3268047571182251,0.167,0.734051451086998,0.25,1
66,Owner,Repair Application Record,0.3503890037536621,0.25,0.5563176013529301,0.25,1
66,House,Repair Application Record,0.35077592730522156,0.25,0.5367311760783195,0.0,1
67,Customer,Rental record,0.7353538274765015,0.25,0.5966865122318268,0.5,1
67,Customer,Credit change record,0.6103541851043701,0.25,0.5420020669698715,0.75,1
67,Rental record,Credit change record,0.7444489598274231,0.167,0.6833361685276031,0.25,0
68,Customer,Service,0.8286257386207581,0.5,0.5745625197887421,0.8,1
68,Customer,Feedback,0.6731648445129395,0.333,0.6805185973644257,0.2,1
68,Service,Feedback,0.6731648445129395,0.25,0.5301005020737648,0.2,1
69,Customer,Rental Item,0.8441194295883179,0.2,0.6651067435741425,0.667,0
69,Customer,Rental record,0.8441194295883179,0.167,0.5966865122318268,0.778,1
69,Rental Item,Rental record,0.8441194295883179,0.5,0.8211793601512909,0.556,1
70,Mine,Ore,0.8909938335418701,0.125,0.6315126419067383,0.312,0
70,Mine,Processing Plant,0.8909938335418701,0.5,0.557315293699503,0.312,0
70,Mine,Output Ore,0.6669623851776123,0.25,0.576268345117569,0.312,1
70,Mine,Processing Plant Processing Ore,0.7194533348083496,0.25,0.5189664624631405,0.375,0
70,Mine,Working Employees,0.3655405640602112,0.25,0.5816047191619873,0.062,1
70,Ore,Processing Plant,0.8909938335418701,0.25,0.6091558858752251,0.438,0
70,Ore,Output Ore,0.6275321245193481,0.5,0.8956681489944458,0.125,1
70,Ore,Processing Plant Processing Ore,0.6900136470794678,0.5,0.8055318593978882,0.438,1
70,Ore,Working Employees,0.5317214727401733,0.25,0.6054437011480331,0.062,0
70,Processing Plant,Output Ore,0.6995526552200317,0.25,0.6613348722457886,0.438,0
70,Processing Plant,Processing Plant Processing Ore,0.6627439260482788,0.5,0.8215807676315308,0.438,1
70,Processing Plant,Working Employees,0.3869307041168213,0.25,0.6077184975147247,0.062,1
70,Output Ore,Processing Plant Processing Ore,0.723362922668457,0.167,0.8591938614845276,0.062,0
70,Output Ore,Working Employees,0.576453685760498,0.25,0.6036981046199799,0.062,0
70,Processing Plant Processing Ore,Working Employees,0.6531534194946289,0.25,0.5502774380147457,0.062,0
71,Mine,Safety officer,0.8356680274009705,0.333,0.5946721136569977,0.4,1
71,Mine,safety inspection record,0.688084602355957,0.25,0.5251688007265329,0.4,1
71,Safety officer,safety inspection record,0.5904356241226196,0.25,0.7679216861724854,0.0,0
72,Oil and gas field,Pipeline,0.6978962421417236,0.2,0.6428730636835098,0.6,0
72,Oil and gas field,Maintenance record,0.7176601886749268,0.25,0.555711604654789,0.4,0
72,Pipeline,Maintenance record,0.7317532896995544,0.143,0.5806688666343689,0.6,1
73,Insurance Agent,Customer,0.7677035331726074,0.25,0.7188344448804855,0.333,0
73,Insurance Agent,Insurance Policy,0.7538552284240723,0.25,0.8391914963722229,0.0,1
73,Insurance Agent,Payment Record,0.7501885890960693,0.25,0.6015456169843674,0.167,0
73,Insurance Agent,Claim Record,0.702673077583313,0.25,0.6560324430465698,0.167,0
73,Customer,Insurance Policy,0.7162972688674927,0.25,0.6497223675251007,0.333,1
73,Customer,Payment Record,0.505560576915741,0.25,0.6347572207450867,0.167,0
73,Customer,Claim Record,0.6855692863464355,0.333,0.6173176616430283,0.167,0
73,Insurance Policy,Payment Record,0.6701993942260742,0.25,0.5989851355552673,0.167,0
73,Insurance Policy,Claim Record,0.6353863477706909,0.25,0.6816597133874893,0.167,0
73,Payment Record,Claim Record,0.42815282940864563,0.167,0.763342022895813,0.0,1
74,Insurance Agent,Customer,0.7032523155212402,0.25,0.7188344448804855,0.333,0
74,Insurance Agent,Insurance Policy,0.6972501277923584,0.25,0.8391914963722229,0.0,1
74,Insurance Agent,Payment Record,0.7057334780693054,0.25,0.6015456169843674,0.167,0
74,Insurance Agent,Claim Record,0.6673111915588379,0.25,0.6560324430465698,0.167,0
74,Insurance Agent,Medical Record,0.728489875793457,0.25,0.6145950853824615,0.167,0
74,Customer,Insurance Policy,0.6753599643707275,0.25,0.6497223675251007,0.333,1
74,Customer,Payment Record,0.4899871051311493,0.25,0.6347572207450867,0.167,0
74,Customer,Claim Record,0.7122212648391724,0.333,0.6173176616430283,0.167,0
74,Customer,Medical Record,0.7122212648391724,0.333,0.6083686947822571,0.167,1
74,Insurance Policy,Payment Record,0.6577476859092712,0.25,0.5989851355552673,0.167,1
74,Insurance Policy,Claim Record,0.6258988380432129,0.25,0.6816597133874893,0.167,0
74,Insurance Policy,Medical Record,0.6610720753669739,0.25,0.6259026527404785,0.167,0
74,Payment Record,Claim Record,0.4287946820259094,0.167,0.763342022895813,0.0,1
74,Payment Record,Medical Record,0.4789547920227051,0.167,0.7499310672283173,0.0,0
74,Claim Record,Medical Record,0.7122212648391724,0.25,0.7635933458805084,0.167,0
75,Analyst,Stock,0.8460638523101807,0.333,0.7002185881137848,0.25,0
75,Analyst,Analysis Record,0.8460638523101807,0.25,0.7059740275144577,0.5,1
75,Analyst,Stock Historical Price,0.6721886396408081,0.25,0.5884871780872345,0.25,0
75,Stock,Analysis Record,0.8460638523101807,0.25,0.5824559181928635,0.5,1
75,Stock,Stock Historical Price,0.36398565769195557,0.5,0.7744477987289429,0.5,1
75,Analysis Record,Stock Historical Price,0.6216452121734619,0.25,0.6002108752727509,0.5,0
76,Beer Manufacturer,Beer,0.8377009630203247,0.5,0.8057277500629425,0.571,1
76,Beer Manufacturer,Bar,0.8377009630203247,0.333,0.66846963763237,0.286,0
76,Beer Manufacturer,Drinker,0.8377009630203247,0.25,0.7398199141025543,0.143,0
76,Beer Manufacturer,Sales Record,0.7400369644165039,0.25,0.540978878736496,0.143,0
76,Beer,Bar,0.8377009630203247,0.333,0.7362332344055176,0.286,0
76,Beer,Drinker,0.8377009630203247,0.25,0.8064091205596924,0.143,0
76,Beer,Sales Record,0.7032629251480103,0.25,0.5241081155836582,0.143,1
76,Bar,Drinker,0.8377009630203247,0.5,0.6601733565330505,0.143,0
76,Bar,Sales Record,0.6463228464126587,0.25,0.531264889985323,0.143,1
76,Drinker,Sales Record,0.5738849639892578,0.25,0.4834630135446787,0.143,0
77,User,Product,0.701996386051178,0.5,0.5906068459153175,0.667,0
77,User,Order,0.701996386051178,0.333,0.5277632921934128,0.667,1
77,User,Announcement,0.701996386051178,0.25,0.5370977818965912,0.667,1
77,User,Order Detail,0.5296095013618469,0.25,0.5174339544028044,0.667,0
77,Product,Order,0.701996386051178,0.5,0.700809895992279,0.667,0
77,Product,Announcement,0.701996386051178,0.333,0.7014442086219788,0.333,0
77,Product,Order Detail,0.43040886521339417,0.25,0.5779044926166534,0.667,1
77,Order,Announcement,0.701996386051178,0.5,0.7050742506980896,0.333,0
77,Order,Order Detail,0.3679904043674469,0.5,0.830394059419632,0.333,1
77,Announcement,Order Detail,0.4716987609863281,0.25,0.6394022703170776,0.333,0
78,Article,Author,0.7798649072647095,0.2,0.7238115966320038,0.571,1
78,Article,Author creates article,0.6406559944152832,0.5,0.7599005699157715,0.571,1
78,Article,Author modifies article,0.6185442209243774,0.5,0.7626239955425262,0.571,1
78,Author,Author creates article,0.6030319929122925,0.333,0.7992109954357147,0.571,1
78,Author,Author modifies article,0.5861334800720215,0.5,0.8145117163658142,0.571,1
78,Author creates article,Author modifies article,0.6448642611503601,0.2,0.8826760947704315,0.0,0
79,Stock,Order,0.41131049394607544,0.25,0.7289558351039886,0.0,0
79,Stock,Stock Order,0.4291762411594391,0.5,0.8805109858512878,0.0,1
79,Order,Stock Order,0.45419085025787354,0.5,0.8284571766853333,0.0,1
80,Customer,Repair Worker,0.7934241890907288,0.333,0.6977450102567673,0.429,0
80,Customer,Part,0.47232574224472046,0.25,0.7115870714187622,0.0,0
80,Customer,Repair Task,0.7934241890907288,0.25,0.665726363658905,0.429,1
80,Customer,Repair Worker Task,0.6824675798416138,0.25,0.6309114396572113,0.429,0
80,Customer,Part Usage,0.4862024784088135,0.25,0.6599345356225967,0.0,0
80,Repair Worker,Part,0.6063843369483948,0.25,0.6042805686593056,0.286,0
80,Repair Worker,Repair Task,0.7934241890907288,0.25,0.8310685753822327,0.143,0
80,Repair Worker,Repair Worker Task,0.6131810545921326,0.5,0.9112258851528168,0.286,1
80,Repair Worker,Part Usage,0.6606190204620361,0.25,0.5898380428552628,0.286,0
80,Part,Repair Task,0.7175147533416748,0.333,0.6762705445289612,0.286,0
80,Part,Repair Worker Task,0.6847715377807617,0.25,0.5998037606477737,0.286,0
80,Part,Part Usage,0.40975916385650635,0.5,0.8702860474586487,0.0,1
80,Repair Task,Repair Worker Task,0.6449445486068726,0.5,0.9271595478057861,0.286,1
80,Repair Task,Part Usage,0.6908980011940002,0.25,0.653239369392395,0.286,1
80,Repair Worker Task,Part Usage,0.691818356513977,0.25,0.6094215363264084,0.286,0
81,user group,user,0.7244412302970886,0.5,0.6847080290317535,0.4,1
81,user group,API key,0.5443387031555176,0.25,0.5624223500490189,0.8,0
81,user group,API call log,0.596031904220581,0.25,0.5114863282069564,0.6,0
81,user,API key,0.8323497176170349,0.333,0.5672350153326988,0.8,1
81,user,API call log,0.6410191059112549,0.25,0.5347388833761215,0.6,0
81,API key,API call log,0.7909870147705078,0.25,0.7120364755392075,0.6,1
82,Political Party,Candidate,0.5869072079658508,0.2,0.7596304714679718,0.222,1
82,Political Party,Voter,0.5920369625091553,0.25,0.7849127352237701,0.111,0
82,Candidate,Voter,0.8075702786445618,0.5,0.799367368221283,0.222,1
83,Author,Category,0.8926585912704468,0.333,0.49482384137809277,0.5,0
83,Author,Article,0.8926585912704468,0.5,0.7238115966320038,0.5,1
83,Category,Article,0.8926585912704468,0.25,0.5628914535045624,0.5,1
84,Land,Project,0.845213770866394,0.5,0.8006446928206059,0.571,0
84,Land,Land Usage Record,0.7663816809654236,0.5,0.6066511124372482,0.286,1
84,Project,Land Usage Record,0.7663816809654236,0.5,0.47518002428114414,0.571,1
85,User,Recipe,0.9126933217048645,0.5,0.5535343438386917,1.0,1
85,User,Collected Recipe,0.6770839095115662,0.25,0.4903070768341422,1.0,1
85,User,Blog,0.9126933217048645,0.5,0.6184372469686424,1.0,1
85,Recipe,Collected Recipe,0.5185385346412659,0.5,0.7900037169456482,0.0,1
85,Recipe,Blog,0.9126933217048645,0.333,0.5973140969872475,1.0,0
85,Collected Recipe,Blog,0.6314460039138794,0.25,0.5959315896034241,1.0,0
86,Supplier,Company,0.7818911075592041,0.333,0.6665096133947372,0.15,0
86,Supplier,Material,0.8319665789604187,0.2,0.5124132223427296,0.3,0
86,Supplier,Procurement Application,0.7818911075592041,0.333,0.7342901974916458,0.15,0
86,Supplier,Region,0.5185955762863159,0.2,0.48500468395650387,0.05,1
86,Supplier,Country,0.5185955762863159,0.167,0.5027507012709975,0.05,1
86,Supplier,Supplier Production Material,0.5993974208831787,0.5,0.8786094486713409,0.3,1
86,Company,Material,0.7818911075592041,0.25,0.6098967343568802,0.3,0
86,Company,Procurement Application,0.7818911075592041,0.2,0.6910465955734253,0.25,0
86,Company,Region,0.7748737931251526,0.25,0.5554269030690193,0.05,1
86,Company,Country,0.3240457773208618,0.25,0.5083875330165029,0.0,1
86,Company,Supplier Production Material,0.5833580493927002,0.25,0.7125773876905441,0.3,0
86,Material,Procurement Application,0.7818911075592041,0.167,0.5578577592968941,0.3,1
86,Material,Region,0.22046390175819397,0.25,0.5890503153204918,0.0,0
86,Material,Country,0.21882550418376923,0.25,0.5398036167025566,0.0,0
86,Material,Supplier Production Material,0.5470719933509827,0.5,0.6155117750167847,0.4,1
86,Procurement Application,Region,0.4262085556983948,0.25,0.5151583524420857,0.05,0
86,Procurement Application,Country,0.43994489312171936,0.25,0.458722747862339,0.0,0
86,Procurement Application,Supplier Production Material,0.6231305599212646,0.25,0.7591477632522583,0.3,0
86,Region,Country,0.5185955762863159,0.5,0.5339022278785706,0.15,0
86,Region,Supplier Production Material,0.500719428062439,0.25,0.5131750842556357,0.05,0
86,Country,Supplier Production Material,0.5458163619041443,0.25,0.5134625229984522,0.05,0
87,User,Podcast,0.8482720851898193,0.143,0.5906001478433609,0.429,1
87,User,Playlist,0.8482720851898193,0.125,0.4759538024663925,0.571,1
87,User,User Publishes Podcast,0.5968811511993408,0.5,0.6018880382180214,0.429,1
87,User,User Creates Playlist,0.526039719581604,0.5,0.5633542537689209,0.571,1
87,User,Playlist Contains Podcasts,0.6606848239898682,0.333,0.4765836298465729,0.571,0
87,Podcast,Playlist,0.8482720851898193,0.25,0.48367562890052795,0.429,0
87,Podcast,User Publishes Podcast,0.5428528189659119,0.5,0.6574515849351883,0.429,1
87,Podcast,User Creates Playlist,0.6912285089492798,0.333,0.5608693510293961,0.429,0
87,Podcast,Playlist Contains Podcasts,0.5671505928039551,1.0,0.5761568173766136,0.429,1
87,Playlist,User Publishes Podcast,0.6701279282569885,0.333,0.5556555986404419,0.571,0
87,Playlist,User Creates Playlist,0.5587126612663269,0.5,0.5760965049266815,0.571,1
87,Playlist,Playlist Contains Podcasts,0.5965168476104736,0.333,0.5938549861311913,0.143,1
87,User Publishes Podcast,User Creates Playlist,0.6997675895690918,0.5,0.6910731494426727,0.429,0
87,User Publishes Podcast,Playlist Contains Podcasts,0.6409385204315186,1.0,0.7911477982997894,0.571,0
87,User Creates Playlist,Playlist Contains Podcasts,0.6659839153289795,0.5,0.7910725474357605,0.143,0
88,User,Mail,0.7627957463264465,0.25,0.5796680822968483,0.333,1
88,User,Attachment,0.7784638404846191,0.25,0.5224620457738638,0.167,0
88,User,Mail Recipient,0.580506443977356,0.25,0.6197681576013565,0.333,1
88,User,Mail Attachment,0.6720106601715088,0.25,0.528478167951107,0.333,0
88,Mail,Attachment,0.7855024933815002,0.0,0.5998616367578506,0.5,0
88,Mail,Mail Recipient,0.6163331270217896,0.5,0.7259145379066467,0.333,1
88,Mail,Mail Attachment,0.7855024933815002,0.0,0.6309026777744293,0.5,0
88,Attachment,Mail Recipient,0.6999506950378418,0.25,0.5589430779218674,0.5,0
88,Attachment,Mail Attachment,0.7855024933815002,0.0,0.5747283473610878,0.5,1
88,Mail Recipient,Mail Attachment,0.6799999475479126,0.25,0.8093354105949402,0.167,0
89,Transaction,Block,0.9066742658615112,0.5,0.5400289744138718,1.0,1
89,Transaction,Account,0.9066742658615112,0.25,0.5235672332346439,1.0,1
89,Block,Account,0.9066742658615112,0.333,0.6547284871339798,1.0,0
90,User,Venue,0.8147816061973572,0.25,0.5339081808924675,0.105,0
90,User,Conference,0.8147816061973572,0.143,0.5435194969177246,0.526,1
90,User,Session,0.8147816061973572,0.25,0.6190740689635277,0.211,0
90,User,Conference Venue Selection,0.6390666365623474,0.25,0.5144451418891549,0.526,0
90,User,User Create Conference,0.6579596400260925,0.5,0.6435415148735046,0.526,1
90,User,User Manage Conference,0.7343823313713074,0.5,0.6695373803377151,0.632,1
90,User,User Presentation,0.45592957735061646,0.5,0.6268348097801208,0.105,1
90,Venue,Conference,0.8147816061973572,0.25,0.728161633014679,0.316,0
90,Venue,Session,0.8147816061973572,0.2,0.6347562372684479,0.105,0
90,Venue,Conference Venue Selection,0.6080506443977356,0.5,0.8175086975097656,0.316,1
90,Venue,User Create Conference,0.5992872714996338,0.25,0.6339818239212036,0.316,0
90,Venue,User Manage Conference,0.6891686320304871,0.25,0.6419856250286102,0.316,0
90,Venue,User Presentation,0.4455361068248749,0.25,0.6170030236244202,0.105,0
90,Conference,Session,0.8147816061973572,0.125,0.6646592915058136,0.263,1
90,Conference,Conference Venue Selection,0.6080506443977356,0.5,0.8199037909507751,0.316,1
90,Conference,User Create Conference,0.6679731011390686,0.5,0.7944871187210083,0.579,1
90,Conference,User Manage Conference,0.765827476978302,0.5,0.8008195757865906,0.684,1
90,Conference,User Presentation,0.5917930603027344,0.25,0.6596845984458923,0.526,0
90,Session,Conference Venue Selection,0.6459015607833862,0.25,0.5739638805389404,0.263,0
90,Session,User Create Conference,0.7408453822135925,0.25,0.6258764564990997,0.263,0
90,Session,User Manage Conference,0.8077787160873413,0.25,0.6403348296880722,0.263,0
